Target_ID,Shipment_ID,Disruption_Status
TAR09945,SHIP09945,Yes
TAR09946,SHIP09946,No
TAR09947,SHIP09947,No
TAR09948,SHIP09948,No
TAR09949,SHIP09949,No
TAR09950,SHIP09950,No
TAR09951,SHIP09951,No
TAR09952,SHIP09952,No
TAR09953,SHIP09953,Yes
TAR09954,SHIP09954,No
TAR09955,SHIP09955,No
TAR09956,SHIP09956,Yes
TAR09957,SHIP09957,Yes
TAR09958,SHIP09958,Yes
TAR09959,SHIP09959,No
TAR09960,SHIP09960,No
TAR09961,SHIP09961,No
TAR09962,SHIP09962,No
TAR09963,SHIP09963,Yes
TAR09964,SHIP09964,No
TAR09965,SHIP09965,No
TAR09966,SHIP09966,Yes
TAR09967,SHIP09967,Yes
TAR09968,SHIP09968,No
TAR09969,SHIP09969,No
TAR09970,SHIP09970,No
TAR09971,SHIP09971,No
TAR09972,SHIP09972,Yes
TAR09973,SHIP09973,No
TAR09974,SHIP09974,No
TAR09975,SHIP09975,Yes
TAR09976,SHIP09976,No
TAR09977,SHIP09977,No
TAR09978,SHIP09978,No
TAR09979,SHIP09979,No
TAR09980,SHIP09980,No
TAR09981,SHIP09981,No
TAR09982,SHIP09982,No
TAR09983,SHIP09983,No
TAR09984,SHIP09984,Yes
TAR09985,SHIP09985,Yes
TAR09986,SHIP09986,No
TAR09987,SHIP09987,No
TAR09988,SHIP09988,No
TAR09989,SHIP09989,No
TAR09990,SHIP09990,Yes
TAR09991,SHIP09991,No
TAR09992,SHIP09992,No
TAR09993,SHIP09993,No
TAR09994,SHIP09994,Yes
TAR09995,SHIP09995,No
TAR09996,SHIP09996,No
TAR09997,SHIP09997,Yes
TAR09998,SHIP09998,No
TAR09999,SHIP09999,No
TAR10000,SHIP10000,No
TAR10001,SHIP10001,No
TAR10002,SHIP10002,Yes
TAR10003,SHIP10003,Yes
TAR10004,SHIP10004,Yes
TAR10005,SHIP10005,No
TAR10006,SHIP10006,No
TAR10007,SHIP10007,No
TAR10008,SHIP10008,No
TAR10009,SHIP10009,No
TAR10010,SHIP10010,No
TAR10011,SHIP10011,No
TAR10012,SHIP10012,Yes
TAR10013,SHIP10013,No
TAR10014,SHIP10014,No
TAR10015,SHIP10015,No
TAR10016,SHIP10016,No
TAR10017,SHIP10017,No
TAR10018,SHIP10018,No
TAR10019,SHIP10019,No
TAR10020,SHIP10020,Yes
TAR10021,SHIP10021,No
TAR10022,SHIP10022,No
TAR10023,SHIP10023,No
TAR10024,SHIP10024,No
TAR10025,SHIP10025,Yes
TAR10026,SHIP10026,Yes
TAR10027,SHIP10027,Yes
TAR10028,SHIP10028,Yes
TAR10029,SHIP10029,No
TAR10030,SHIP10030,Yes
TAR10031,SHIP10031,No
TAR10032,SHIP10032,No
TAR10033,SHIP10033,Yes
TAR10034,SHIP10034,Yes
TAR10035,SHIP10035,Yes
TAR10036,SHIP10036,Yes
TAR10037,SHIP10037,No
TAR10038,SHIP10038,No
TAR10039,SHIP10039,No
TAR10040,SHIP10040,No
TAR10041,SHIP10041,Yes
TAR10042,SHIP10042,No
TAR10043,SHIP10043,No
TAR10044,SHIP10044,Yes
TAR10045,SHIP10045,No
TAR10046,SHIP10046,Yes
TAR10047,SHIP10047,No
TAR10048,SHIP10048,No
TAR10049,SHIP10049,No
TAR10050,SHIP10050,No
TAR10051,SHIP10051,No
TAR10052,SHIP10052,No
TAR10053,SHIP10053,No
TAR10054,SHIP10054,Yes
TAR10055,SHIP10055,No
TAR10056,SHIP10056,No
TAR10057,SHIP10057,Yes
TAR10058,SHIP10058,No
TAR10059,SHIP10059,Yes
TAR10060,SHIP10060,Yes
TAR10061,SHIP10061,No
TAR10062,SHIP10062,Yes
TAR10063,SHIP10063,Yes
TAR10064,SHIP10064,Yes
TAR10065,SHIP10065,No
TAR10066,SHIP10066,No
TAR10067,SHIP10067,No
TAR10068,SHIP10068,Yes
TAR10069,SHIP10069,Yes
TAR10070,SHIP10070,No
TAR10071,SHIP10071,Yes
TAR10072,SHIP10072,No
TAR10073,SHIP10073,Yes
TAR10074,SHIP10074,No
TAR10075,SHIP10075,No
TAR10076,SHIP10076,No
TAR10077,SHIP10077,No
TAR10078,SHIP10078,Yes
TAR10079,SHIP10079,No
TAR10080,SHIP10080,Yes
TAR10081,SHIP10081,Yes
TAR10082,SHIP10082,No
TAR10083,SHIP10083,No
TAR10084,SHIP10084,No
TAR10085,SHIP10085,No
TAR10086,SHIP10086,No
TAR10087,SHIP10087,No
TAR10088,SHIP10088,No
TAR10089,SHIP10089,No
TAR10090,SHIP10090,No
TAR10091,SHIP10091,No
TAR10092,SHIP10092,Yes
TAR10093,SHIP10093,No
TAR10094,SHIP10094,No
TAR10095,SHIP10095,No
TAR10096,SHIP10096,Yes
TAR10097,SHIP10097,Yes
TAR10098,SHIP10098,No
TAR10099,SHIP10099,Yes
TAR10100,SHIP10100,No
TAR10101,SHIP10101,Yes
TAR10102,SHIP10102,Yes
TAR10103,SHIP10103,Yes
TAR10104,SHIP10104,Yes
TAR10105,SHIP10105,No
TAR10106,SHIP10106,Yes
TAR10107,SHIP10107,No
TAR10108,SHIP10108,No
TAR10109,SHIP10109,No
TAR10110,SHIP10110,No
TAR10111,SHIP10111,No
TAR10112,SHIP10112,No
TAR10113,SHIP10113,Yes
TAR10114,SHIP10114,No
TAR10115,SHIP10115,No
TAR10116,SHIP10116,No
TAR10117,SHIP10117,Yes
TAR10118,SHIP10118,No
TAR10119,SHIP10119,No
TAR10120,SHIP10120,No
TAR10121,SHIP10121,Yes
TAR10122,SHIP10122,No
TAR10123,SHIP10123,No
TAR10124,SHIP10124,Yes
TAR10125,SHIP10125,No
TAR10126,SHIP10126,Yes
TAR10127,SHIP10127,No
TAR10128,SHIP10128,Yes
TAR10129,SHIP10129,No
TAR10130,SHIP10130,No
TAR10131,SHIP10131,No
TAR10132,SHIP10132,No
TAR10133,SHIP10133,No
TAR10134,SHIP10134,Yes
TAR10135,SHIP10135,Yes
TAR10136,SHIP10136,Yes
TAR10137,SHIP10137,Yes
TAR10138,SHIP10138,Yes
TAR10139,SHIP10139,Yes
TAR10140,SHIP10140,No
TAR10141,SHIP10141,Yes
TAR10142,SHIP10142,No
TAR10143,SHIP10143,No
TAR10144,SHIP10144,Yes
TAR10145,SHIP10145,No
TAR10146,SHIP10146,No
TAR10147,SHIP10147,No
TAR10148,SHIP10148,Yes
TAR10149,SHIP10149,No
TAR10150,SHIP10150,No
TAR10151,SHIP10151,No
TAR10152,SHIP10152,No
TAR10153,SHIP10153,Yes
TAR10154,SHIP10154,Yes
TAR10155,SHIP10155,No
TAR10156,SHIP10156,No
TAR10157,SHIP10157,No
TAR10158,SHIP10158,No
TAR10159,SHIP10159,No
TAR10160,SHIP10160,No
TAR10161,SHIP10161,No
TAR10162,SHIP10162,Yes
TAR10163,SHIP10163,No
TAR10164,SHIP10164,No
TAR10165,SHIP10165,No
TAR10166,SHIP10166,Yes
TAR10167,SHIP10167,No
TAR10168,SHIP10168,Yes
TAR10169,SHIP10169,Yes
TAR10170,SHIP10170,No
TAR10171,SHIP10171,Yes
TAR10172,SHIP10172,Yes
TAR10173,SHIP10173,No
TAR10174,SHIP10174,No
TAR10175,SHIP10175,No
TAR10176,SHIP10176,No
TAR10177,SHIP10177,No
TAR10178,SHIP10178,No
TAR10179,SHIP10179,No
TAR10180,SHIP10180,No
TAR10181,SHIP10181,No
TAR10182,SHIP10182,No
TAR10183,SHIP10183,No
TAR10184,SHIP10184,No
TAR10185,SHIP10185,Yes
TAR10186,SHIP10186,Yes
TAR10187,SHIP10187,Yes
TAR10188,SHIP10188,No
TAR10189,SHIP10189,No
TAR10190,SHIP10190,No
TAR10191,SHIP10191,Yes
TAR10192,SHIP10192,No
TAR10193,SHIP10193,No
TAR10194,SHIP10194,Yes
TAR10195,SHIP10195,No
TAR10196,SHIP10196,Yes
TAR10197,SHIP10197,Yes
TAR10198,SHIP10198,Yes
TAR10199,SHIP10199,No
TAR10200,SHIP10200,Yes
TAR10201,SHIP10201,No
TAR10202,SHIP10202,No
TAR10203,SHIP10203,No
TAR10204,SHIP10204,No
TAR10205,SHIP10205,Yes
TAR10206,SHIP10206,No
TAR10207,SHIP10207,No
TAR10208,SHIP10208,No
TAR10209,SHIP10209,No
TAR10210,SHIP10210,Yes
TAR10211,SHIP10211,Yes
TAR10212,SHIP10212,No
TAR10213,SHIP10213,No
TAR10214,SHIP10214,No
TAR10215,SHIP10215,No
TAR10216,SHIP10216,No
TAR10217,SHIP10217,Yes
TAR10218,SHIP10218,Yes
TAR10219,SHIP10219,No
TAR10220,SHIP10220,No
TAR10221,SHIP10221,Yes
TAR10222,SHIP10222,No
TAR10223,SHIP10223,No
TAR10224,SHIP10224,Yes
TAR10225,SHIP10225,No
TAR10226,SHIP10226,Yes
TAR10227,SHIP10227,Yes
TAR10228,SHIP10228,No
TAR10229,SHIP10229,Yes
TAR10230,SHIP10230,No
TAR10231,SHIP10231,Yes
TAR10232,SHIP10232,No
TAR10233,SHIP10233,No
TAR10234,SHIP10234,No
TAR10235,SHIP10235,Yes
TAR10236,SHIP10236,No
TAR10237,SHIP10237,No
TAR10238,SHIP10238,No
TAR10239,SHIP10239,Yes
TAR10240,SHIP10240,Yes
TAR10241,SHIP10241,No
TAR10242,SHIP10242,Yes
TAR10243,SHIP10243,No
TAR10244,SHIP10244,No
TAR10245,SHIP10245,Yes
TAR10246,SHIP10246,No
TAR10247,SHIP10247,No
TAR10248,SHIP10248,No
TAR10249,SHIP10249,Yes
TAR10250,SHIP10250,Yes
TAR10251,SHIP10251,No
TAR10252,SHIP10252,Yes
TAR10253,SHIP10253,No
TAR10254,SHIP10254,Yes
TAR10255,SHIP10255,Yes
TAR10256,SHIP10256,No
TAR10257,SHIP10257,No
TAR10258,SHIP10258,Yes
TAR10259,SHIP10259,No
TAR10260,SHIP10260,No
TAR10261,SHIP10261,No
TAR10262,SHIP10262,No
TAR10263,SHIP10263,No
TAR10264,SHIP10264,Yes
TAR10265,SHIP10265,No
TAR10266,SHIP10266,No
TAR10267,SHIP10267,Yes
TAR10268,SHIP10268,No
TAR10269,SHIP10269,No
TAR10270,SHIP10270,Yes
TAR10271,SHIP10271,No
TAR10272,SHIP10272,Yes
TAR10273,SHIP10273,Yes
TAR10274,SHIP10274,No
TAR10275,SHIP10275,No
TAR10276,SHIP10276,No
TAR10277,SHIP10277,No
TAR10278,SHIP10278,No
TAR10279,SHIP10279,Yes
TAR10280,SHIP10280,No
TAR10281,SHIP10281,No
TAR10282,SHIP10282,No
TAR10283,SHIP10283,Yes
TAR10284,SHIP10284,No
TAR10285,SHIP10285,Yes
TAR10286,SHIP10286,No
TAR10287,SHIP10287,Yes
TAR10288,SHIP10288,No
TAR10289,SHIP10289,No
TAR10290,SHIP10290,No
TAR10291,SHIP10291,No
TAR10292,SHIP10292,Yes
TAR10293,SHIP10293,No
TAR10294,SHIP10294,No
TAR10295,SHIP10295,Yes
TAR10296,SHIP10296,Yes
TAR10297,SHIP10297,Yes
TAR10298,SHIP10298,No
TAR10299,SHIP10299,No
TAR10300,SHIP10300,No
TAR10301,SHIP10301,No
TAR10302,SHIP10302,No
TAR10303,SHIP10303,No
TAR10304,SHIP10304,No
TAR10305,SHIP10305,Yes
TAR10306,SHIP10306,Yes
TAR10307,SHIP10307,No
TAR10308,SHIP10308,Yes
TAR10309,SHIP10309,Yes
TAR10310,SHIP10310,No
TAR10311,SHIP10311,No
TAR10312,SHIP10312,No
TAR10313,SHIP10313,No
TAR10314,SHIP10314,No
TAR10315,SHIP10315,No
TAR10316,SHIP10316,No
TAR10317,SHIP10317,No
TAR10318,SHIP10318,No
TAR10319,SHIP10319,No
TAR10320,SHIP10320,Yes
TAR10321,SHIP10321,No
TAR10322,SHIP10322,No
TAR10323,SHIP10323,Yes
TAR10324,SHIP10324,No
TAR10325,SHIP10325,Yes
TAR10326,SHIP10326,Yes
TAR10327,SHIP10327,No
TAR10328,SHIP10328,No
TAR10329,SHIP10329,Yes
TAR10330,SHIP10330,Yes
TAR10331,SHIP10331,No
TAR10332,SHIP10332,Yes
TAR10333,SHIP10333,No
TAR10334,SHIP10334,No
TAR10335,SHIP10335,Yes
TAR10336,SHIP10336,Yes
TAR10337,SHIP10337,Yes
TAR10338,SHIP10338,Yes
TAR10339,SHIP10339,Yes
TAR10340,SHIP10340,Yes
TAR10341,SHIP10341,No
TAR10342,SHIP10342,No
TAR10343,SHIP10343,No
TAR10344,SHIP10344,Yes
TAR10345,SHIP10345,No
TAR10346,SHIP10346,No
TAR10347,SHIP10347,No
TAR10348,SHIP10348,No
TAR10349,SHIP10349,Yes
TAR10350,SHIP10350,Yes
TAR10351,SHIP10351,Yes
TAR10352,SHIP10352,No
TAR10353,SHIP10353,No
TAR10354,SHIP10354,Yes
TAR10355,SHIP10355,No
TAR10356,SHIP10356,Yes
TAR10357,SHIP10357,No
TAR10358,SHIP10358,No
TAR10359,SHIP10359,No
TAR10360,SHIP10360,Yes
TAR10361,SHIP10361,Yes
TAR10362,SHIP10362,Yes
TAR10363,SHIP10363,No
TAR10364,SHIP10364,Yes
TAR10365,SHIP10365,No
TAR10366,SHIP10366,Yes
TAR10367,SHIP10367,Yes
TAR10368,SHIP10368,Yes
TAR10369,SHIP10369,No
TAR10370,SHIP10370,No
TAR10371,SHIP10371,Yes
TAR10372,SHIP10372,No
TAR10373,SHIP10373,Yes
TAR10374,SHIP10374,Yes
TAR10375,SHIP10375,No
TAR10376,SHIP10376,Yes
TAR10377,SHIP10377,No
TAR10378,SHIP10378,Yes
TAR10379,SHIP10379,Yes
TAR10380,SHIP10380,No
TAR10381,SHIP10381,Yes
TAR10382,SHIP10382,No
TAR10383,SHIP10383,No
TAR10384,SHIP10384,No
TAR10385,SHIP10385,No
TAR10386,SHIP10386,Yes
TAR10387,SHIP10387,Yes
TAR10388,SHIP10388,Yes
TAR10389,SHIP10389,No
TAR10390,SHIP10390,Yes
TAR10391,SHIP10391,No
TAR10392,SHIP10392,No
TAR10393,SHIP10393,No
TAR10394,SHIP10394,No
TAR10395,SHIP10395,No
TAR10396,SHIP10396,No
TAR10397,SHIP10397,No
TAR10398,SHIP10398,No
TAR10399,SHIP10399,No
TAR10400,SHIP10400,No
TAR10401,SHIP10401,Yes
TAR10402,SHIP10402,No
TAR10403,SHIP10403,No
TAR10404,SHIP10404,No
TAR10405,SHIP10405,No
TAR10406,SHIP10406,Yes
TAR10407,SHIP10407,No
TAR10408,SHIP10408,Yes
TAR10409,SHIP10409,No
TAR10410,SHIP10410,No
TAR10411,SHIP10411,No
TAR10412,SHIP10412,No
TAR10413,SHIP10413,Yes
TAR10414,SHIP10414,No
TAR10415,SHIP10415,Yes
TAR10416,SHIP10416,No
TAR10417,SHIP10417,Yes
TAR10418,SHIP10418,Yes
TAR10419,SHIP10419,Yes
TAR10420,SHIP10420,Yes
TAR10421,SHIP10421,Yes
TAR10422,SHIP10422,No
TAR10423,SHIP10423,No
TAR10424,SHIP10424,No
TAR10425,SHIP10425,No
TAR10426,SHIP10426,Yes
TAR10427,SHIP10427,No
TAR10428,SHIP10428,Yes
TAR10429,SHIP10429,No
TAR10430,SHIP10430,No
TAR10431,SHIP10431,No
TAR10432,SHIP10432,Yes
TAR10433,SHIP10433,No
TAR10434,SHIP10434,Yes
TAR10435,SHIP10435,Yes
TAR10436,SHIP10436,No
TAR10437,SHIP10437,Yes
TAR10438,SHIP10438,No
TAR10439,SHIP10439,No
TAR10440,SHIP10440,No
TAR10441,SHIP10441,Yes
TAR10442,SHIP10442,No
TAR10443,SHIP10443,Yes
TAR10444,SHIP10444,Yes
TAR10445,SHIP10445,Yes
TAR10446,SHIP10446,Yes
TAR10447,SHIP10447,No
TAR10448,SHIP10448,Yes
TAR10449,SHIP10449,Yes
TAR10450,SHIP10450,Yes
TAR10451,SHIP10451,No
TAR10452,SHIP10452,Yes
TAR10453,SHIP10453,Yes
TAR10454,SHIP10454,Yes
TAR10455,SHIP10455,No
TAR10456,SHIP10456,No
TAR10457,SHIP10457,Yes
TAR10458,SHIP10458,Yes
TAR10459,SHIP10459,Yes
TAR10460,SHIP10460,Yes
TAR10461,SHIP10461,No
TAR10462,SHIP10462,Yes
TAR10463,SHIP10463,No
TAR10464,SHIP10464,No
TAR10465,SHIP10465,No
TAR10466,SHIP10466,No
TAR10467,SHIP10467,Yes
TAR10468,SHIP10468,No
TAR10469,SHIP10469,Yes
TAR10470,SHIP10470,Yes
TAR10471,SHIP10471,No
TAR10472,SHIP10472,No
TAR10473,SHIP10473,Yes
TAR10474,SHIP10474,Yes
TAR10475,SHIP10475,Yes
TAR10476,SHIP10476,No
TAR10477,SHIP10477,Yes
TAR10478,SHIP10478,Yes
TAR10479,SHIP10479,Yes
TAR10480,SHIP10480,No
TAR10481,SHIP10481,Yes
TAR10482,SHIP10482,No
TAR10483,SHIP10483,No
TAR10484,SHIP10484,No
TAR10485,SHIP10485,No
TAR10486,SHIP10486,Yes
TAR10487,SHIP10487,No
TAR10488,SHIP10488,Yes
TAR10489,SHIP10489,No
TAR10490,SHIP10490,Yes
TAR10491,SHIP10491,No
TAR10492,SHIP10492,Yes
TAR10493,SHIP10493,Yes
TAR10494,SHIP10494,Yes
TAR10495,SHIP10495,No
TAR10496,SHIP10496,Yes
TAR10497,SHIP10497,Yes
TAR10498,SHIP10498,No
TAR10499,SHIP10499,No
TAR10500,SHIP10500,Yes
TAR10501,SHIP10501,No
TAR10502,SHIP10502,Yes
TAR10503,SHIP10503,Yes
TAR10504,SHIP10504,Yes
TAR10505,SHIP10505,No
TAR10506,SHIP10506,Yes
TAR10507,SHIP10507,No
TAR10508,SHIP10508,No
TAR10509,SHIP10509,Yes
TAR10510,SHIP10510,No
TAR10511,SHIP10511,Yes
TAR10512,SHIP10512,No
TAR10513,SHIP10513,No
TAR10514,SHIP10514,No
TAR10515,SHIP10515,No
TAR10516,SHIP10516,No
TAR10517,SHIP10517,Yes
TAR10518,SHIP10518,No
TAR10519,SHIP10519,Yes
TAR10520,SHIP10520,No
TAR10521,SHIP10521,No
TAR10522,SHIP10522,No
TAR10523,SHIP10523,No
TAR10524,SHIP10524,Yes
TAR10525,SHIP10525,Yes
TAR10526,SHIP10526,Yes
TAR10527,SHIP10527,Yes
TAR10528,SHIP10528,No
TAR10529,SHIP10529,Yes
TAR10530,SHIP10530,No
TAR10531,SHIP10531,Yes
TAR10532,SHIP10532,Yes
TAR10533,SHIP10533,Yes
TAR10534,SHIP10534,Yes
TAR10535,SHIP10535,No
TAR10536,SHIP10536,No
TAR10537,SHIP10537,No
TAR10538,SHIP10538,Yes
TAR10539,SHIP10539,No
TAR10540,SHIP10540,No
TAR10541,SHIP10541,No
TAR10542,SHIP10542,Yes
TAR10543,SHIP10543,No
TAR10544,SHIP10544,No
TAR10545,SHIP10545,No
TAR10546,SHIP10546,Yes
TAR10547,SHIP10547,No
TAR10548,SHIP10548,No
TAR10549,SHIP10549,No
TAR10550,SHIP10550,No
TAR10551,SHIP10551,No
TAR10552,SHIP10552,No
TAR10553,SHIP10553,No
TAR10554,SHIP10554,No
TAR10555,SHIP10555,No
TAR10556,SHIP10556,Yes
TAR10557,SHIP10557,No
TAR10558,SHIP10558,No
TAR10559,SHIP10559,Yes
TAR10560,SHIP10560,No
TAR10561,SHIP10561,No
TAR10562,SHIP10562,Yes
TAR10563,SHIP10563,Yes
TAR10564,SHIP10564,Yes
TAR10565,SHIP10565,Yes
TAR10566,SHIP10566,Yes
TAR10567,SHIP10567,No
TAR10568,SHIP10568,No
TAR10569,SHIP10569,No
TAR10570,SHIP10570,No
TAR10571,SHIP10571,No
TAR10572,SHIP10572,Yes
TAR10573,SHIP10573,No
TAR10574,SHIP10574,No
TAR10575,SHIP10575,Yes
TAR10576,SHIP10576,No
TAR10577,SHIP10577,Yes
TAR10578,SHIP10578,No
TAR10579,SHIP10579,No
TAR10580,SHIP10580,No
TAR10581,SHIP10581,No
TAR10582,SHIP10582,No
TAR10583,SHIP10583,No
TAR10584,SHIP10584,Yes
TAR10585,SHIP10585,No
TAR10586,SHIP10586,No
TAR10587,SHIP10587,No
TAR10588,SHIP10588,No
TAR10589,SHIP10589,No
TAR10590,SHIP10590,Yes
TAR10591,SHIP10591,No
TAR10592,SHIP10592,Yes
TAR10593,SHIP10593,Yes
TAR10594,SHIP10594,Yes
TAR10595,SHIP10595,No
TAR10596,SHIP10596,Yes
TAR10597,SHIP10597,No
TAR10598,SHIP10598,No
TAR10599,SHIP10599,Yes
TAR10600,SHIP10600,No
TAR10601,SHIP10601,No
TAR10602,SHIP10602,No
TAR10603,SHIP10603,No
TAR10604,SHIP10604,No
TAR10605,SHIP10605,No
TAR10606,SHIP10606,Yes
TAR10607,SHIP10607,No
TAR10608,SHIP10608,No
TAR10609,SHIP10609,No
TAR10610,SHIP10610,Yes
TAR10611,SHIP10611,No
TAR10612,SHIP10612,No
TAR10613,SHIP10613,Yes
TAR10614,SHIP10614,Yes
TAR10615,SHIP10615,Yes
TAR10616,SHIP10616,No
TAR10617,SHIP10617,No
TAR10618,SHIP10618,Yes
TAR10619,SHIP10619,No
TAR10620,SHIP10620,Yes
TAR10621,SHIP10621,Yes
TAR10622,SHIP10622,No
TAR10623,SHIP10623,No
TAR10624,SHIP10624,No
TAR10625,SHIP10625,Yes
TAR10626,SHIP10626,No
TAR10627,SHIP10627,No
TAR10628,SHIP10628,Yes
TAR10629,SHIP10629,No
TAR10630,SHIP10630,No
TAR10631,SHIP10631,Yes
TAR10632,SHIP10632,No
TAR10633,SHIP10633,Yes
TAR10634,SHIP10634,No
TAR10635,SHIP10635,No
TAR10636,SHIP10636,No
TAR10637,SHIP10637,No
TAR10638,SHIP10638,No
TAR10639,SHIP10639,No
TAR10640,SHIP10640,No
TAR10641,SHIP10641,No
TAR10642,SHIP10642,Yes
TAR10643,SHIP10643,No
TAR10644,SHIP10644,No
TAR10645,SHIP10645,No
TAR10646,SHIP10646,No
TAR10647,SHIP10647,Yes
TAR10648,SHIP10648,No
TAR10649,SHIP10649,Yes
TAR10650,SHIP10650,No
TAR10651,SHIP10651,No
TAR10652,SHIP10652,Yes
TAR10653,SHIP10653,No
TAR10654,SHIP10654,No
TAR10655,SHIP10655,No
TAR10656,SHIP10656,No
TAR10657,SHIP10657,Yes
TAR10658,SHIP10658,No
TAR10659,SHIP10659,Yes
TAR10660,SHIP10660,No
TAR10661,SHIP10661,No
TAR10662,SHIP10662,Yes
TAR10663,SHIP10663,No
TAR10664,SHIP10664,No
TAR10665,SHIP10665,No
TAR10666,SHIP10666,Yes
TAR10667,SHIP10667,No
TAR10668,SHIP10668,No
TAR10669,SHIP10669,No
TAR10670,SHIP10670,No
TAR10671,SHIP10671,No
TAR10672,SHIP10672,Yes
TAR10673,SHIP10673,Yes
TAR10674,SHIP10674,No
TAR10675,SHIP10675,Yes
TAR10676,SHIP10676,No
TAR10677,SHIP10677,No
TAR10678,SHIP10678,Yes
TAR10679,SHIP10679,Yes
TAR10680,SHIP10680,Yes
TAR10681,SHIP10681,No
TAR10682,SHIP10682,No
TAR10683,SHIP10683,No
TAR10684,SHIP10684,No
TAR10685,SHIP10685,Yes
TAR10686,SHIP10686,Yes
TAR10687,SHIP10687,No
TAR10688,SHIP10688,No
TAR10689,SHIP10689,Yes
TAR10690,SHIP10690,Yes
TAR10691,SHIP10691,Yes
TAR10692,SHIP10692,No
TAR10693,SHIP10693,No
TAR10694,SHIP10694,Yes
TAR10695,SHIP10695,Yes
TAR10696,SHIP10696,No
TAR10697,SHIP10697,Yes
TAR10698,SHIP10698,No
TAR10699,SHIP10699,Yes
TAR10700,SHIP10700,No
TAR10701,SHIP10701,No
TAR10702,SHIP10702,No
TAR10703,SHIP10703,No
TAR10704,SHIP10704,No
TAR10705,SHIP10705,No
TAR10706,SHIP10706,No
TAR10707,SHIP10707,Yes
TAR10708,SHIP10708,No
TAR10709,SHIP10709,Yes
TAR10710,SHIP10710,No
TAR10711,SHIP10711,No
TAR10712,SHIP10712,No
TAR10713,SHIP10713,No
TAR10714,SHIP10714,Yes
TAR10715,SHIP10715,No
TAR10716,SHIP10716,No
TAR10717,SHIP10717,No
TAR10718,SHIP10718,No
TAR10719,SHIP10719,No
TAR10720,SHIP10720,No
TAR10721,SHIP10721,No
TAR10722,SHIP10722,Yes
TAR10723,SHIP10723,No
TAR10724,SHIP10724,Yes
TAR10725,SHIP10725,No
TAR10726,SHIP10726,No
TAR10727,SHIP10727,Yes
TAR10728,SHIP10728,No
TAR10729,SHIP10729,No
TAR10730,SHIP10730,Yes
TAR10731,SHIP10731,No
TAR10732,SHIP10732,No
TAR10733,SHIP10733,Yes
TAR10734,SHIP10734,No
TAR10735,SHIP10735,Yes
TAR10736,SHIP10736,No
TAR10737,SHIP10737,Yes
TAR10738,SHIP10738,No
TAR10739,SHIP10739,No
TAR10740,SHIP10740,Yes
TAR10741,SHIP10741,Yes
TAR10742,SHIP10742,Yes
TAR10743,SHIP10743,No
TAR10744,SHIP10744,Yes
TAR10745,SHIP10745,No
TAR10746,SHIP10746,No
TAR10747,SHIP10747,Yes
TAR10748,SHIP10748,No
TAR10749,SHIP10749,No
TAR10750,SHIP10750,No
TAR10751,SHIP10751,Yes
TAR10752,SHIP10752,No
TAR10753,SHIP10753,Yes
TAR10754,SHIP10754,No
TAR10755,SHIP10755,No
TAR10756,SHIP10756,No
TAR10757,SHIP10757,Yes
TAR10758,SHIP10758,No
TAR10759,SHIP10759,No
TAR10760,SHIP10760,Yes
TAR10761,SHIP10761,No
TAR10762,SHIP10762,No
TAR10763,SHIP10763,No
TAR10764,SHIP10764,No
TAR10765,SHIP10765,No
TAR10766,SHIP10766,No
TAR10767,SHIP10767,No
TAR10768,SHIP10768,Yes
TAR10769,SHIP10769,No
TAR10770,SHIP10770,No
TAR10771,SHIP10771,Yes
TAR10772,SHIP10772,Yes
TAR10773,SHIP10773,No
TAR10774,SHIP10774,No
TAR10775,SHIP10775,Yes
TAR10776,SHIP10776,No
TAR10777,SHIP10777,Yes
TAR10778,SHIP10778,No
TAR10779,SHIP10779,Yes
TAR10780,SHIP10780,No
TAR10781,SHIP10781,No
TAR10782,SHIP10782,No
TAR10783,SHIP10783,No
TAR10784,SHIP10784,Yes
TAR10785,SHIP10785,No
TAR10786,SHIP10786,Yes
TAR10787,SHIP10787,No
TAR10788,SHIP10788,Yes
TAR10789,SHIP10789,No
TAR10790,SHIP10790,Yes
TAR10791,SHIP10791,No
TAR10792,SHIP10792,Yes
TAR10793,SHIP10793,No
TAR10794,SHIP10794,No
TAR10795,SHIP10795,Yes
TAR10796,SHIP10796,No
TAR10797,SHIP10797,No
TAR10798,SHIP10798,No
TAR10799,SHIP10799,No
TAR10800,SHIP10800,No
TAR10801,SHIP10801,No
TAR10802,SHIP10802,No
TAR10803,SHIP10803,No
TAR10804,SHIP10804,No
TAR10805,SHIP10805,Yes
TAR10806,SHIP10806,No
TAR10807,SHIP10807,Yes
TAR10808,SHIP10808,No
TAR10809,SHIP10809,Yes
TAR10810,SHIP10810,No
TAR10811,SHIP10811,Yes
TAR10812,SHIP10812,Yes
TAR10813,SHIP10813,Yes
TAR10814,SHIP10814,No
TAR10815,SHIP10815,No
TAR10816,SHIP10816,Yes
TAR10817,SHIP10817,No
TAR10818,SHIP10818,Yes
TAR10819,SHIP10819,Yes
TAR10820,SHIP10820,No
TAR10821,SHIP10821,Yes
TAR10822,SHIP10822,Yes
TAR10823,SHIP10823,Yes
TAR10824,SHIP10824,Yes
TAR10825,SHIP10825,Yes
TAR10826,SHIP10826,No
TAR10827,SHIP10827,Yes
TAR10828,SHIP10828,Yes
TAR10829,SHIP10829,No
TAR10830,SHIP10830,No
TAR10831,SHIP10831,Yes
