Order_ID,Supplier_ID,Warehouse_ID,Customer_Priority
ORD16719,SUP263,WH028,Low
ORD16720,SUP204,WH021,Low
ORD16721,SUP008,WH023,Low
ORD16722,SUP197,WH024,Low
ORD16723,SUP027,WH012,High
ORD16724,SUP293,WH050,Low
ORD16725,SUP181,WH003,Medium
ORD16726,SUP144,WH007,High
ORD16727,SUP260,WH011,Low
ORD16728,SUP179,WH041,High
ORD16729,SUP109,WH040,Medium
ORD16730,SUP035,WH041,Low
ORD16731,SUP152,WH011,Low
ORD16732,SUP203,WH022,High
ORD16733,SUP271,WH039,Low
ORD16734,SUP159,WH031,High
ORD16735,SUP050,WH022,Low
ORD16736,SUP103,WH019,Low
ORD16737,SUP209,WH038,Low
ORD16738,SUP061,WH030,Medium
ORD16739,SUP248,WH005,Medium
ORD16740,SUP093,WH017,High
ORD16741,SUP015,WH040,Medium
ORD16742,SUP007,WH013,Medium
ORD16743,SUP119,WH012,Medium
ORD16744,SUP125,WH027,Low
ORD16745,SUP291,WH014,High
ORD16746,SUP296,WH014,Low
ORD16747,SUP069,WH004,Low
ORD16748,SUP069,WH020,Low
ORD16749,SUP234,WH029,Low
ORD16750,SUP175,WH002,Low
ORD16751,SUP033,WH012,Medium
ORD16752,SUP159,WH005,Medium
ORD16753,SUP063,WH007,Medium
ORD16754,SUP231,WH012,High
ORD16755,SUP267,WH010,High
ORD16756,SUP068,WH030,High
ORD16757,SUP130,WH045,High
ORD16758,SUP135,WH018,High
ORD16759,SUP259,WH048,Medium
ORD16760,SUP195,WH020,Medium
ORD16761,SUP126,WH037,High
ORD16762,SUP003,WH029,Low
ORD16763,SUP181,WH044,Low
ORD16764,SUP170,WH038,Low
ORD16765,SUP054,WH011,Low
ORD16766,SUP243,WH005,Medium
ORD16767,SUP154,WH017,High
ORD16768,SUP280,WH040,Medium
ORD16769,SUP072,WH037,Low
ORD16770,SUP190,WH008,High
ORD16771,SUP034,WH002,Medium
ORD16772,SUP280,WH041,High
ORD16773,SUP004,WH016,High
ORD16774,SUP066,WH026,Low
ORD16775,SUP232,WH003,High
ORD16776,SUP133,WH019,High
ORD16777,SUP194,WH021,High
ORD16778,SUP009,WH014,Low
ORD16779,SUP135,WH032,Low
ORD16780,SUP054,WH025,High
ORD16781,SUP288,WH001,Low
ORD16782,SUP103,WH032,Medium
ORD16783,SUP040,WH012,Medium
ORD16784,SUP274,WH044,High
ORD16785,SUP086,WH020,Medium
ORD16786,SUP257,WH045,Low
ORD16787,SUP076,WH029,Low
ORD16788,SUP049,WH049,High
ORD16789,SUP062,WH016,Low
ORD16790,SUP070,WH002,High
ORD16791,SUP195,WH007,Low
ORD16792,SUP114,WH050,High
ORD16793,SUP227,WH003,Medium
ORD16794,SUP242,WH035,High
ORD16795,SUP257,WH005,High
ORD16796,SUP040,WH037,Medium
ORD16797,SUP216,WH021,Low
ORD16798,SUP056,WH037,High
ORD16799,SUP031,WH037,Medium
ORD16800,SUP135,WH031,Medium
ORD16801,SUP192,WH040,Low
ORD16802,SUP065,WH039,High
ORD16803,SUP280,WH028,Low
ORD16804,SUP146,WH025,Low
ORD16805,SUP025,WH020,Low
ORD16806,SUP270,WH024,Low
ORD16807,SUP225,WH019,Medium
ORD16808,SUP238,WH019,Low
ORD16809,SUP091,WH049,Low
ORD16810,SUP233,WH025,High
ORD16811,SUP293,WH031,High
ORD16812,SUP232,WH016,Low
ORD16813,SUP272,WH019,High
ORD16814,SUP003,WH001,Medium
ORD16815,SUP154,WH038,High
ORD16816,SUP258,WH023,Medium
ORD16817,SUP017,WH001,Low
ORD16818,SUP020,WH016,High
ORD16819,SUP260,WH027,Low
ORD16820,SUP012,WH045,Low
ORD16821,SUP085,WH026,High
ORD16822,SUP197,WH047,High
ORD16823,SUP228,WH037,Low
ORD16824,SUP030,WH049,High
ORD16825,SUP208,WH040,Low
ORD16826,SUP059,WH034,Medium
ORD16827,SUP049,WH004,Medium
ORD16828,SUP095,WH015,Medium
ORD16829,SUP176,WH049,High
ORD16830,SUP294,WH004,High
ORD16831,SUP243,WH009,Medium
ORD16832,SUP013,WH011,High
ORD16833,SUP159,WH014,Low
ORD16834,SUP242,WH033,Medium
ORD16835,SUP011,WH020,Medium
ORD16836,SUP295,WH015,Medium
ORD16837,SUP065,WH014,Low
ORD16838,SUP257,WH015,Medium
ORD16839,SUP175,WH031,Medium
ORD16840,SUP291,WH025,Low
ORD16841,SUP212,WH045,Medium
ORD16842,SUP016,WH042,Medium
ORD16843,SUP078,WH028,Low
ORD16844,SUP056,WH015,Low
ORD16845,SUP097,WH015,Low
ORD16846,SUP145,WH005,Low
ORD16847,SUP082,WH032,Low
ORD16848,SUP230,WH048,High
ORD16849,SUP166,WH034,High
ORD16850,SUP121,WH017,High
ORD16851,SUP083,WH020,Low
ORD16852,SUP278,WH028,Low
ORD16853,SUP173,WH038,Medium
ORD16854,SUP089,WH049,Low
ORD16855,SUP288,WH026,Low
ORD16856,SUP182,WH050,High
ORD16857,SUP006,WH038,Low
ORD16858,SUP204,WH007,Medium
ORD16859,SUP036,WH050,Medium
ORD16860,SUP247,WH046,High
ORD16861,SUP057,WH044,Medium
ORD16862,SUP162,WH043,Low
ORD16863,SUP059,WH005,Medium
ORD16864,SUP102,WH015,Low
ORD16865,SUP116,WH008,Low
ORD16866,SUP022,WH034,Low
ORD16867,SUP035,WH008,Medium
ORD16868,SUP021,WH029,High
ORD16869,SUP172,WH014,High
ORD16870,SUP076,WH010,Low
ORD16871,SUP153,WH050,Medium
ORD16872,SUP238,WH004,Low
ORD16873,SUP121,WH005,Low
ORD16874,SUP254,WH010,Low
ORD16875,SUP285,WH001,Low
ORD16876,SUP111,WH003,Low
ORD16877,SUP175,WH030,Medium
ORD16878,SUP165,WH045,Medium
ORD16879,SUP011,WH012,Low
ORD16880,SUP202,WH034,High
ORD16881,SUP160,WH018,High
ORD16882,SUP053,WH045,Low
ORD16883,SUP233,WH004,High
ORD16884,SUP257,WH025,Low
ORD16885,SUP097,WH013,High
ORD16886,SUP092,WH023,Medium
ORD16887,SUP120,WH032,Low
ORD16888,SUP144,WH010,Medium
ORD16889,SUP260,WH050,High
ORD16890,SUP250,WH001,Medium
ORD16891,SUP064,WH003,Low
ORD16892,SUP232,WH018,High
ORD16893,SUP083,WH002,Medium
ORD16894,SUP090,WH021,Medium
ORD16895,SUP151,WH007,High
ORD16896,SUP198,WH022,High
ORD16897,SUP187,WH018,Medium
ORD16898,SUP158,WH048,Medium
ORD16899,SUP034,WH024,High
ORD16900,SUP219,WH026,Medium
ORD16901,SUP230,WH043,High
ORD16902,SUP277,WH040,Low
ORD16903,SUP163,WH040,Medium
ORD16904,SUP108,WH012,Low
ORD16905,SUP117,WH009,Medium
ORD16906,SUP260,WH028,High
ORD16907,SUP046,WH023,Medium
ORD16908,SUP158,WH023,High
ORD16909,SUP222,WH033,Medium
ORD16910,SUP123,WH033,Low
ORD16911,SUP027,WH037,High
ORD16912,SUP061,WH042,Low
ORD16913,SUP173,WH009,High
ORD16914,SUP032,WH003,Low
ORD16915,SUP274,WH033,Medium
ORD16916,SUP099,WH050,Medium
ORD16917,SUP109,WH033,Low
ORD16918,SUP052,WH009,Low
ORD16919,SUP061,WH008,Low
ORD16920,SUP102,WH006,Low
ORD16921,SUP033,WH032,Low
ORD16922,SUP269,WH039,Low
ORD16923,SUP147,WH038,High
ORD16924,SUP175,WH035,Medium
ORD16925,SUP300,WH026,High
ORD16926,SUP294,WH014,Medium
ORD16927,SUP114,WH036,High
ORD16928,SUP143,WH003,High
ORD16929,SUP182,WH034,High
ORD16930,SUP114,WH029,Medium
ORD16931,SUP157,WH026,High
ORD16932,SUP070,WH044,Low
ORD16933,SUP145,WH001,Low
ORD16934,SUP108,WH018,High
ORD16935,SUP149,WH048,High
ORD16936,SUP118,WH038,Low
ORD16937,SUP096,WH026,High
ORD16938,SUP207,WH033,Medium
ORD16939,SUP254,WH037,Medium
ORD16940,SUP028,WH035,High
ORD16941,SUP105,WH012,Low
ORD16942,SUP289,WH043,Medium
ORD16943,SUP067,WH023,Low
ORD16944,SUP172,WH045,High
ORD16945,SUP002,WH001,High
ORD16946,SUP035,WH046,High
ORD16947,SUP114,WH039,Medium
ORD16948,SUP161,WH048,Medium
ORD16949,SUP185,WH050,Medium
ORD16950,SUP164,WH017,Medium
ORD16951,SUP220,WH018,Medium
ORD16952,SUP168,WH016,Medium
ORD16953,SUP050,WH023,Medium
ORD16954,SUP024,WH043,Low
ORD16955,SUP147,WH014,Medium
ORD16956,SUP014,WH028,Low
ORD16957,SUP248,WH028,High
ORD16958,SUP136,WH004,Medium
ORD16959,SUP230,WH050,Medium
ORD16960,SUP150,WH029,Medium
ORD16961,SUP178,WH015,Low
ORD16962,SUP132,WH012,Low
ORD16963,SUP090,WH019,Medium
ORD16964,SUP287,WH032,Medium
ORD16965,SUP291,WH022,High
ORD16966,SUP065,WH022,High
ORD16967,SUP232,WH019,Low
ORD16968,SUP083,WH019,Medium
ORD16969,SUP196,WH004,Low
ORD16970,SUP026,WH048,High
ORD16971,SUP181,WH029,High
ORD16972,SUP290,WH030,Low
ORD16973,SUP148,WH024,High
ORD16974,SUP161,WH044,High
ORD16975,SUP094,WH025,Medium
ORD16976,SUP029,WH017,High
ORD16977,SUP008,WH018,High
ORD16978,SUP132,WH024,High
ORD16979,SUP090,WH020,Medium
ORD16980,SUP096,WH036,High
ORD16981,SUP299,WH021,Medium
ORD16982,SUP256,WH043,Medium
ORD16983,SUP159,WH046,Low
ORD16984,SUP259,WH038,Medium
ORD16985,SUP068,WH007,Low
ORD16986,SUP254,WH046,Low
ORD16987,SUP262,WH033,Low
ORD16988,SUP109,WH016,High
ORD16989,SUP268,WH047,Medium
ORD16990,SUP003,WH012,Low
ORD16991,SUP110,WH010,High
ORD16992,SUP182,WH020,Low
ORD16993,SUP027,WH018,Low
ORD16994,SUP249,WH004,High
ORD16995,SUP296,WH044,High
ORD16996,SUP028,WH020,Low
ORD16997,SUP198,WH023,Low
ORD16998,SUP214,WH020,Medium
ORD16999,SUP249,WH049,Low
ORD17000,SUP205,WH047,High
ORD17001,SUP136,WH033,High
ORD17002,SUP300,WH032,Low
ORD17003,SUP024,WH037,Low
ORD17004,SUP027,WH001,High
ORD17005,SUP100,WH004,High
ORD17006,SUP115,WH041,High
ORD17007,SUP189,WH011,High
ORD17008,SUP294,WH026,High
ORD17009,SUP111,WH004,Low
ORD17010,SUP256,WH031,Low
ORD17011,SUP262,WH021,Medium
ORD17012,SUP018,WH031,High
ORD17013,SUP199,WH009,High
ORD17014,SUP157,WH043,Low
ORD17015,SUP181,WH009,Medium
ORD17016,SUP063,WH035,Low
ORD17017,SUP294,WH047,High
ORD17018,SUP148,WH041,High
ORD17019,SUP214,WH047,Medium
ORD17020,SUP300,WH012,High
ORD17021,SUP174,WH008,High
ORD17022,SUP237,WH017,Medium
ORD17023,SUP148,WH045,High
ORD17024,SUP243,WH006,Medium
ORD17025,SUP133,WH048,Low
ORD17026,SUP220,WH004,Medium
ORD17027,SUP187,WH045,Low
ORD17028,SUP192,WH005,High
ORD17029,SUP049,WH048,Medium
ORD17030,SUP155,WH029,Medium
ORD17031,SUP198,WH042,High
ORD17032,SUP137,WH027,Medium
ORD17033,SUP213,WH006,High
ORD17034,SUP132,WH050,Low
ORD17035,SUP230,WH037,Low
ORD17036,SUP128,WH005,Medium
ORD17037,SUP187,WH019,Medium
ORD17038,SUP146,WH001,Medium
ORD17039,SUP104,WH028,High
ORD17040,SUP038,WH017,Low
ORD17041,SUP205,WH036,Low
ORD17042,SUP300,WH033,Low
ORD17043,SUP232,WH040,High
ORD17044,SUP095,WH034,High
ORD17045,SUP161,WH025,Medium
ORD17046,SUP185,WH021,High
ORD17047,SUP291,WH045,Medium
ORD17048,SUP259,WH014,High
ORD17049,SUP295,WH004,Medium
ORD17050,SUP033,WH022,Low
ORD17051,SUP240,WH022,Medium
ORD17052,SUP010,WH016,Medium
ORD17053,SUP226,WH004,High
ORD17054,SUP041,WH030,High
ORD17055,SUP276,WH043,Medium
ORD17056,SUP149,WH029,High
ORD17057,SUP232,WH012,Low
ORD17058,SUP282,WH002,Low
ORD17059,SUP044,WH047,High
ORD17060,SUP145,WH031,High
ORD17061,SUP047,WH019,High
ORD17062,SUP197,WH050,Medium
ORD17063,SUP133,WH043,Medium
ORD17064,SUP252,WH007,Medium
ORD17065,SUP012,WH015,High
ORD17066,SUP052,WH013,High
ORD17067,SUP280,WH019,Low
ORD17068,SUP094,WH025,Low
ORD17069,SUP233,WH005,High
ORD17070,SUP134,WH017,High
ORD17071,SUP186,WH013,Medium
ORD17072,SUP125,WH044,High
ORD17073,SUP198,WH014,Low
ORD17074,SUP081,WH009,Low
ORD17075,SUP283,WH039,High
ORD17076,SUP129,WH022,Low
ORD17077,SUP078,WH020,High
ORD17078,SUP229,WH025,Medium
ORD17079,SUP073,WH008,High
ORD17080,SUP064,WH001,Medium
ORD17081,SUP018,WH045,High
ORD17082,SUP266,WH013,Medium
ORD17083,SUP061,WH012,High
ORD17084,SUP018,WH032,High
ORD17085,SUP254,WH027,Medium
ORD17086,SUP207,WH049,Medium
ORD17087,SUP213,WH019,High
ORD17088,SUP230,WH023,Medium
ORD17089,SUP221,WH035,Low
ORD17090,SUP051,WH028,High
ORD17091,SUP234,WH008,Medium
ORD17092,SUP209,WH029,Medium
ORD17093,SUP186,WH039,High
ORD17094,SUP013,WH040,Medium
ORD17095,SUP094,WH040,High
ORD17096,SUP145,WH007,High
ORD17097,SUP237,WH034,Low
ORD17098,SUP190,WH039,High
ORD17099,SUP279,WH032,Low
ORD17100,SUP232,WH032,Medium
ORD17101,SUP099,WH048,Low
ORD17102,SUP151,WH026,Low
ORD17103,SUP226,WH020,High
ORD17104,SUP065,WH035,Medium
ORD17105,SUP272,WH042,Low
ORD17106,SUP071,WH012,High
ORD17107,SUP293,WH041,Low
ORD17108,SUP250,WH032,Low
ORD17109,SUP126,WH047,Medium
ORD17110,SUP197,WH022,High
ORD17111,SUP138,WH026,Low
ORD17112,SUP138,WH012,High
ORD17113,SUP291,WH006,Medium
ORD17114,SUP049,WH006,Low
ORD17115,SUP160,WH049,High
ORD17116,SUP293,WH019,Low
ORD17117,SUP152,WH020,Medium
ORD17118,SUP143,WH031,Medium
ORD17119,SUP097,WH008,Low
ORD17120,SUP090,WH043,High
ORD17121,SUP163,WH029,Medium
ORD17122,SUP211,WH029,Low
ORD17123,SUP090,WH046,High
ORD17124,SUP097,WH009,Medium
ORD17125,SUP043,WH035,Medium
ORD17126,SUP055,WH030,Medium
ORD17127,SUP278,WH021,Low
ORD17128,SUP116,WH011,Medium
ORD17129,SUP172,WH047,Low
ORD17130,SUP248,WH036,Low
ORD17131,SUP221,WH041,Low
ORD17132,SUP157,WH015,Low
ORD17133,SUP264,WH020,Medium
ORD17134,SUP219,WH031,Medium
ORD17135,SUP095,WH048,High
ORD17136,SUP032,WH022,High
ORD17137,SUP248,WH024,High
ORD17138,SUP144,WH016,High
ORD17139,SUP195,WH029,Medium
ORD17140,SUP164,WH040,High
ORD17141,SUP298,WH004,High
ORD17142,SUP191,WH026,Low
ORD17143,SUP152,WH028,Medium
ORD17144,SUP010,WH031,Medium
ORD17145,SUP013,WH010,Medium
ORD17146,SUP204,WH041,High
ORD17147,SUP123,WH016,High
ORD17148,SUP032,WH050,Low
ORD17149,SUP193,WH013,High
ORD17150,SUP293,WH046,Low
ORD17151,SUP192,WH004,High
ORD17152,SUP185,WH006,Low
ORD17153,SUP119,WH016,Medium
ORD17154,SUP099,WH026,Medium
ORD17155,SUP244,WH046,High
ORD17156,SUP102,WH042,High
ORD17157,SUP280,WH042,High
ORD17158,SUP159,WH034,High
ORD17159,SUP192,WH041,Medium
ORD17160,SUP055,WH040,Low
ORD17161,SUP269,WH028,High
ORD17162,SUP030,WH045,Medium
ORD17163,SUP144,WH015,Medium
ORD17164,SUP178,WH025,High
ORD17165,SUP172,WH002,Medium
ORD17166,SUP142,WH042,High
ORD17167,SUP237,WH041,Low
ORD17168,SUP013,WH041,High
ORD17169,SUP013,WH003,High
ORD17170,SUP061,WH043,Medium
ORD17171,SUP175,WH048,Medium
ORD17172,SUP264,WH034,Medium
ORD17173,SUP280,WH011,Medium
ORD17174,SUP297,WH038,High
ORD17175,SUP091,WH016,High
ORD17176,SUP024,WH025,Medium
ORD17177,SUP013,WH010,Medium
ORD17178,SUP232,WH017,High
ORD17179,SUP245,WH026,High
ORD17180,SUP040,WH034,Low
ORD17181,SUP171,WH003,High
ORD17182,SUP186,WH044,High
ORD17183,SUP061,WH023,High
ORD17184,SUP120,WH041,High
ORD17185,SUP097,WH030,Low
ORD17186,SUP038,WH014,High
ORD17187,SUP285,WH028,Medium
ORD17188,SUP193,WH033,Low
ORD17189,SUP170,WH035,Low
ORD17190,SUP272,WH038,Low
ORD17191,SUP220,WH045,High
ORD17192,SUP065,WH039,Low
ORD17193,SUP156,WH013,High
ORD17194,SUP148,WH022,Medium
ORD17195,SUP105,WH024,Low
ORD17196,SUP286,WH024,Medium
ORD17197,SUP001,WH003,High
ORD17198,SUP127,WH028,Medium
ORD17199,SUP150,WH033,Medium
ORD17200,SUP115,WH028,Low
ORD17201,SUP256,WH040,Low
ORD17202,SUP144,WH021,Low
ORD17203,SUP293,WH050,High
ORD17204,SUP199,WH028,High
ORD17205,SUP272,WH013,High
ORD17206,SUP242,WH032,High
ORD17207,SUP195,WH006,High
ORD17208,SUP157,WH010,Medium
ORD17209,SUP082,WH048,Low
ORD17210,SUP055,WH034,Medium
ORD17211,SUP207,WH035,High
ORD17212,SUP241,WH030,Low
ORD17213,SUP058,WH048,Medium
ORD17214,SUP007,WH047,Medium
ORD17215,SUP281,WH034,Medium
ORD17216,SUP265,WH016,Medium
ORD17217,SUP067,WH002,High
ORD17218,SUP072,WH004,Low
ORD17219,SUP052,WH048,Low
ORD17220,SUP218,WH025,Medium
ORD17221,SUP141,WH023,Low
ORD17222,SUP244,WH030,Medium
ORD17223,SUP060,WH041,Medium
ORD17224,SUP078,WH004,High
ORD17225,SUP128,WH023,High
ORD17226,SUP186,WH001,Low
ORD17227,SUP018,WH036,Medium
ORD17228,SUP263,WH026,High
ORD17229,SUP097,WH020,Low
ORD17230,SUP208,WH021,Medium
ORD17231,SUP248,WH011,Medium
ORD17232,SUP062,WH006,Medium
ORD17233,SUP196,WH048,Medium
ORD17234,SUP049,WH001,High
ORD17235,SUP112,WH043,High
ORD17236,SUP258,WH013,High
ORD17237,SUP126,WH037,Low
ORD17238,SUP123,WH040,High
ORD17239,SUP029,WH045,High
ORD17240,SUP024,WH039,Low
ORD17241,SUP052,WH010,Low
ORD17242,SUP150,WH019,Medium
ORD17243,SUP259,WH017,Low
ORD17244,SUP069,WH032,Low
ORD17245,SUP289,WH026,High
ORD17246,SUP041,WH002,Low
ORD17247,SUP142,WH005,Medium
ORD17248,SUP027,WH031,High
ORD17249,SUP266,WH016,High
ORD17250,SUP025,WH030,Low
ORD17251,SUP076,WH023,High
ORD17252,SUP098,WH006,Low
ORD17253,SUP062,WH008,Low
ORD17254,SUP019,WH035,Low
ORD17255,SUP179,WH045,Medium
ORD17256,SUP173,WH028,Low
ORD17257,SUP125,WH023,Medium
ORD17258,SUP125,WH007,Low
ORD17259,SUP012,WH033,High
ORD17260,SUP276,WH001,High
ORD17261,SUP296,WH014,High
ORD17262,SUP138,WH034,Medium
ORD17263,SUP050,WH018,Medium
ORD17264,SUP068,WH033,High
ORD17265,SUP297,WH048,High
ORD17266,SUP270,WH029,Low
ORD17267,SUP068,WH002,High
ORD17268,SUP087,WH017,High
ORD17269,SUP213,WH016,High
ORD17270,SUP106,WH046,Low
ORD17271,SUP152,WH008,Medium
ORD17272,SUP074,WH012,High
ORD17273,SUP286,WH034,Medium
ORD17274,SUP296,WH012,High
ORD17275,SUP173,WH031,Low
ORD17276,SUP227,WH046,High
ORD17277,SUP163,WH019,Low
ORD17278,SUP288,WH014,Low
ORD17279,SUP240,WH018,Medium
ORD17280,SUP119,WH006,Medium
ORD17281,SUP261,WH021,High
ORD17282,SUP127,WH040,Low
ORD17283,SUP040,WH025,High
ORD17284,SUP173,WH014,Medium
ORD17285,SUP226,WH019,Low
ORD17286,SUP174,WH014,High
ORD17287,SUP189,WH020,Low
ORD17288,SUP158,WH022,High
ORD17289,SUP033,WH039,Medium
ORD17290,SUP070,WH022,Medium
ORD17291,SUP086,WH009,Medium
ORD17292,SUP277,WH017,Medium
ORD17293,SUP049,WH041,High
ORD17294,SUP082,WH029,Medium
ORD17295,SUP040,WH007,High
ORD17296,SUP079,WH021,High
ORD17297,SUP285,WH007,Low
ORD17298,SUP060,WH024,Medium
ORD17299,SUP017,WH049,High
ORD17300,SUP024,WH031,Medium
ORD17301,SUP112,WH023,Medium
ORD17302,SUP138,WH031,High
ORD17303,SUP161,WH044,Low
ORD17304,SUP062,WH036,Low
ORD17305,SUP274,WH001,High
ORD17306,SUP026,WH003,High
ORD17307,SUP150,WH027,Medium
ORD17308,SUP294,WH032,High
ORD17309,SUP200,WH015,High
ORD17310,SUP257,WH049,Low
ORD17311,SUP180,WH040,High
ORD17312,SUP100,WH037,High
ORD17313,SUP132,WH046,Low
ORD17314,SUP167,WH028,Low
ORD17315,SUP063,WH045,Low
ORD17316,SUP019,WH001,High
ORD17317,SUP081,WH033,High
ORD17318,SUP094,WH017,High
ORD17319,SUP216,WH033,Low
ORD17320,SUP015,WH020,Low
ORD17321,SUP202,WH039,High
ORD17322,SUP183,WH004,Low
ORD17323,SUP218,WH002,High
ORD17324,SUP230,WH014,Medium
ORD17325,SUP213,WH029,Medium
ORD17326,SUP105,WH042,High
ORD17327,SUP298,WH021,Medium
ORD17328,SUP049,WH041,Low
ORD17329,SUP117,WH040,Low
ORD17330,SUP239,WH023,Medium
ORD17331,SUP299,WH049,High
ORD17332,SUP027,WH043,Medium
ORD17333,SUP092,WH047,Medium
ORD17334,SUP257,WH005,High
ORD17335,SUP278,WH004,Low
ORD17336,SUP026,WH049,High
ORD17337,SUP235,WH022,Medium
ORD17338,SUP200,WH005,High
ORD17339,SUP061,WH044,Low
ORD17340,SUP124,WH015,High
ORD17341,SUP092,WH030,High
ORD17342,SUP226,WH007,Low
ORD17343,SUP191,WH011,High
ORD17344,SUP278,WH047,High
ORD17345,SUP208,WH031,High
ORD17346,SUP032,WH017,High
ORD17347,SUP068,WH041,Low
ORD17348,SUP106,WH013,Low
ORD17349,SUP292,WH001,Medium
ORD17350,SUP260,WH035,Low
ORD17351,SUP177,WH023,Medium
ORD17352,SUP130,WH007,Low
ORD17353,SUP142,WH027,High
ORD17354,SUP126,WH010,High
ORD17355,SUP285,WH045,Medium
ORD17356,SUP278,WH022,Low
ORD17357,SUP241,WH011,Medium
ORD17358,SUP005,WH010,Low
ORD17359,SUP034,WH032,Low
ORD17360,SUP015,WH034,Low
ORD17361,SUP014,WH041,High
ORD17362,SUP051,WH040,Medium
ORD17363,SUP227,WH008,High
ORD17364,SUP226,WH046,High
ORD17365,SUP204,WH039,Medium
ORD17366,SUP125,WH017,High
ORD17367,SUP049,WH047,Low
ORD17368,SUP260,WH048,Medium
ORD17369,SUP174,WH005,Low
ORD17370,SUP258,WH037,Low
ORD17371,SUP071,WH009,Medium
ORD17372,SUP138,WH015,High
ORD17373,SUP072,WH012,High
ORD17374,SUP085,WH019,High
ORD17375,SUP153,WH046,Low
ORD17376,SUP064,WH041,High
ORD17377,SUP039,WH024,Medium
ORD17378,SUP084,WH036,Medium
ORD17379,SUP005,WH009,Medium
ORD17380,SUP018,WH048,High
ORD17381,SUP049,WH045,High
ORD17382,SUP141,WH046,Low
ORD17383,SUP158,WH022,High
ORD17384,SUP152,WH044,Low
ORD17385,SUP269,WH015,High
ORD17386,SUP132,WH015,Low
ORD17387,SUP274,WH028,High
ORD17388,SUP212,WH041,High
ORD17389,SUP106,WH010,High
ORD17390,SUP121,WH001,Medium
ORD17391,SUP012,WH007,Low
ORD17392,SUP020,WH010,High
ORD17393,SUP208,WH003,High
ORD17394,SUP166,WH008,Medium
ORD17395,SUP275,WH038,Low
ORD17396,SUP296,WH001,High
ORD17397,SUP245,WH009,Low
ORD17398,SUP181,WH028,Medium
ORD17399,SUP172,WH043,Medium
ORD17400,SUP274,WH033,High
ORD17401,SUP050,WH021,Medium
ORD17402,SUP035,WH050,High
ORD17403,SUP250,WH025,Medium
ORD17404,SUP086,WH030,Medium
ORD17405,SUP032,WH016,Medium
ORD17406,SUP202,WH035,High
ORD17407,SUP200,WH036,Low
ORD17408,SUP122,WH012,Medium
ORD17409,SUP292,WH033,Medium
ORD17410,SUP143,WH036,High
ORD17411,SUP009,WH022,Low
ORD17412,SUP148,WH040,High
ORD17413,SUP210,WH003,High
ORD17414,SUP279,WH033,Low
ORD17415,SUP104,WH008,Medium
ORD17416,SUP244,WH006,Medium
ORD17417,SUP165,WH038,Low
ORD17418,SUP189,WH012,Low
ORD17419,SUP074,WH021,High
ORD17420,SUP205,WH046,Low
ORD17421,SUP077,WH012,Low
ORD17422,SUP140,WH027,Low
ORD17423,SUP169,WH034,High
ORD17424,SUP021,WH005,Low
ORD17425,SUP225,WH022,Low
ORD17426,SUP236,WH018,High
ORD17427,SUP044,WH050,Medium
ORD17428,SUP018,WH001,Medium
ORD17429,SUP241,WH018,Low
ORD17430,SUP036,WH030,Medium
ORD17431,SUP251,WH043,High
ORD17432,SUP052,WH006,Medium
ORD17433,SUP281,WH011,High
ORD17434,SUP165,WH037,High
ORD17435,SUP092,WH032,Medium
ORD17436,SUP054,WH042,High
ORD17437,SUP031,WH007,High
ORD17438,SUP224,WH031,Medium
ORD17439,SUP212,WH017,Low
ORD17440,SUP249,WH017,Low
ORD17441,SUP292,WH023,High
ORD17442,SUP106,WH024,Medium
ORD17443,SUP145,WH035,Low
ORD17444,SUP267,WH049,Low
ORD17445,SUP118,WH040,Medium
ORD17446,SUP186,WH020,Low
ORD17447,SUP119,WH031,High
ORD17448,SUP192,WH024,Medium
ORD17449,SUP004,WH048,High
ORD17450,SUP241,WH045,Low
ORD17451,SUP298,WH023,Medium
ORD17452,SUP123,WH020,Medium
ORD17453,SUP281,WH049,High
ORD17454,SUP085,WH020,High
ORD17455,SUP260,WH038,High
ORD17456,SUP104,WH016,High
ORD17457,SUP242,WH049,High
ORD17458,SUP005,WH039,Low
ORD17459,SUP016,WH006,Low
ORD17460,SUP248,WH011,Medium
ORD17461,SUP014,WH028,Low
ORD17462,SUP124,WH029,High
ORD17463,SUP227,WH022,High
ORD17464,SUP051,WH019,High
ORD17465,SUP154,WH003,Medium
ORD17466,SUP053,WH033,Medium
ORD17467,SUP108,WH015,High
ORD17468,SUP061,WH030,Medium
ORD17469,SUP088,WH018,Low
ORD17470,SUP086,WH036,Low
ORD17471,SUP161,WH050,High
ORD17472,SUP297,WH019,High
ORD17473,SUP172,WH004,Medium
ORD17474,SUP075,WH034,Low
ORD17475,SUP196,WH009,Medium
ORD17476,SUP279,WH027,Medium
ORD17477,SUP194,WH041,High
ORD17478,SUP262,WH024,High
ORD17479,SUP079,WH039,High
ORD17480,SUP106,WH018,High
ORD17481,SUP103,WH044,High
ORD17482,SUP208,WH044,Low
ORD17483,SUP224,WH050,High
ORD17484,SUP134,WH042,Low
ORD17485,SUP057,WH036,Medium
ORD17486,SUP033,WH003,Low
ORD17487,SUP090,WH032,Medium
ORD17488,SUP057,WH025,Medium
ORD17489,SUP227,WH034,Medium
ORD17490,SUP230,WH012,High
ORD17491,SUP226,WH045,Low
ORD17492,SUP034,WH045,Medium
ORD17493,SUP105,WH012,High
ORD17494,SUP182,WH031,Low
ORD17495,SUP007,WH020,Low
ORD17496,SUP253,WH015,High
