Transport_ID,Shipment_ID,Transport_Mode,Route_Distance,Fuel_Cost
TR07406,SHIP07406,Rail,2298,14922.27
TR07407,SHIP07407,Rail,2499,17415.55
TR07408,SHIP07408,Air,4503,103638.0
TR07409,SHIP07409,Rail,1488,8238.83
TR07410,SHIP07410,Truck,209,2352.26
TR07411,SHIP07411,Rail,2130,8827.39
TR07412,SHIP07412,Ship,4385,21603.8
TR07413,SHIP07413,Air,4536,149597.2
TR07414,SHIP07414,Truck,586,5584.17
TR07415,SHIP07415,Truck,822,10239.03
TR07416,SHIP07416,Ship,3543,15246.57
TR07417,SHIP07417,Ship,2928,10988.14
TR07418,SHIP07418,Truck,348,3235.55
TR07419,SHIP07419,Truck,700,7789.62
TR07420,SHIP07420,Ship,5137,12429.31
TR07421,SHIP07421,Truck,929,11691.23
TR07422,SHIP07422,Rail,2012,11168.01
TR07423,SHIP07423,Truck,460,4465.97
TR07424,SHIP07424,Rail,1480,9174.71
TR07425,SHIP07425,Rail,1482,7976.9
TR07426,SHIP07426,Truck,785,7280.38
TR07427,SHIP07427,Air,1697,44417.85
TR07428,SHIP07428,Truck,1112,12251.68
TR07429,SHIP07429,Truck,780,7104.25
TR07430,SHIP07430,Air,3693,124248.55
TR07431,SHIP07431,Truck,618,7397.72
TR07432,SHIP07432,Ship,4365,10998.04
TR07433,SHIP07433,Air,4253,144533.21
TR07434,SHIP07434,Rail,1417,6923.52
TR07435,SHIP07435,Truck,195,1882.49
TR07436,SHIP07436,Ship,6686,14117.06
TR07437,SHIP07437,Rail,303,1491.28
TR07438,SHIP07438,Rail,1826,9671.22
TR07439,SHIP07439,Ship,3344,7407.4
TR07440,SHIP07440,Rail,1196,8258.48
TR07441,SHIP07441,Rail,678,4247.24
TR07442,SHIP07442,Truck,476,5432.68
TR07443,SHIP07443,Ship,5260,23635.04
TR07444,SHIP07444,Truck,462,4911.62
TR07445,SHIP07445,Ship,1702,6380.37
TR07446,SHIP07446,Air,3196,100951.65
TR07447,SHIP07447,Truck,426,5267.87
TR07448,SHIP07448,Air,1087,25206.85
TR07449,SHIP07449,Rail,2300,11491.04
TR07450,SHIP07450,Rail,1210,7565.12
TR07451,SHIP07451,Truck,51,572.83
TR07452,SHIP07452,Rail,2078,13413.66
TR07453,SHIP07453,Truck,470,5242.5
TR07454,SHIP07454,Rail,1021,6781.0
TR07455,SHIP07455,Rail,2187,13506.82
TR07456,SHIP07456,Rail,325,1838.42
TR07457,SHIP07457,Truck,682,6685.93
TR07458,SHIP07458,Rail,491,2881.46
TR07459,SHIP07459,Truck,485,4462.32
TR07460,SHIP07460,Air,1725,45502.57
TR07461,SHIP07461,Truck,334,4246.74
TR07462,SHIP07462,Truck,662,6933.26
TR07463,SHIP07463,Truck,177,1987.61
TR07464,SHIP07464,Air,3704,113237.22
TR07465,SHIP07465,Truck,259,2475.38
TR07466,SHIP07466,Rail,587,2528.18
TR07467,SHIP07467,Rail,1393,8961.82
TR07468,SHIP07468,Rail,1940,7881.29
TR07469,SHIP07469,Rail,2139,12030.57
TR07470,SHIP07470,Truck,783,7887.67
TR07471,SHIP07471,Air,2560,60369.79
TR07472,SHIP07472,Rail,2222,10585.14
TR07473,SHIP07473,Truck,164,1854.28
TR07474,SHIP07474,Air,3387,91295.28
TR07475,SHIP07475,Rail,947,5141.87
TR07476,SHIP07476,Ship,5525,17657.4
TR07477,SHIP07477,Truck,1045,9870.55
TR07478,SHIP07478,Rail,2387,13388.48
TR07479,SHIP07479,Rail,1092,6962.42
TR07480,SHIP07480,Truck,392,4598.82
TR07481,SHIP07481,Truck,616,6011.8
TR07482,SHIP07482,Truck,156,1453.14
TR07483,SHIP07483,Ship,4152,11638.6
TR07484,SHIP07484,Rail,1526,8441.63
TR07485,SHIP07485,Truck,787,8163.33
TR07486,SHIP07486,Rail,556,2438.7
TR07487,SHIP07487,Rail,1239,5319.85
TR07488,SHIP07488,Ship,3610,16558.01
TR07489,SHIP07489,Truck,197,2220.22
TR07490,SHIP07490,Truck,63,667.19
TR07491,SHIP07491,Truck,1019,13081.96
TR07492,SHIP07492,Air,1100,37662.48
TR07493,SHIP07493,Truck,614,7001.37
TR07494,SHIP07494,Rail,1212,5766.8
TR07495,SHIP07495,Truck,645,6381.26
TR07496,SHIP07496,Rail,2127,13436.21
TR07497,SHIP07497,Ship,5040,12118.54
TR07498,SHIP07498,Air,3601,119174.14
TR07499,SHIP07499,Ship,4893,14685.03
TR07500,SHIP07500,Rail,1193,6709.1
TR07501,SHIP07501,Ship,3414,8283.71
TR07502,SHIP07502,Rail,1475,5989.11
TR07503,SHIP07503,Ship,2956,8444.5
TR07504,SHIP07504,Rail,1930,11129.78
TR07505,SHIP07505,Rail,854,5398.85
TR07506,SHIP07506,Rail,576,3144.62
TR07507,SHIP07507,Truck,765,7020.36
TR07508,SHIP07508,Truck,960,8953.52
TR07509,SHIP07509,Truck,90,1011.49
TR07510,SHIP07510,Truck,677,6489.61
TR07511,SHIP07511,Truck,117,1518.75
TR07512,SHIP07512,Ship,6839,28102.03
TR07513,SHIP07513,Truck,651,7955.39
TR07514,SHIP07514,Truck,1135,11725.63
TR07515,SHIP07515,Rail,394,1928.79
TR07516,SHIP07516,Truck,993,11611.72
TR07517,SHIP07517,Air,4921,146892.48
TR07518,SHIP07518,Air,3408,83958.28
TR07519,SHIP07519,Truck,142,1822.62
TR07520,SHIP07520,Truck,125,1315.79
TR07521,SHIP07521,Ship,4524,17178.37
TR07522,SHIP07522,Truck,458,5553.36
TR07523,SHIP07523,Truck,672,6118.21
TR07524,SHIP07524,Rail,2191,14059.58
TR07525,SHIP07525,Rail,2335,11834.73
TR07526,SHIP07526,Truck,353,3762.95
TR07527,SHIP07527,Rail,407,2384.61
TR07528,SHIP07528,Ship,6361,27751.08
TR07529,SHIP07529,Rail,1656,11506.58
TR07530,SHIP07530,Truck,86,882.76
TR07531,SHIP07531,Rail,2058,8327.18
TR07532,SHIP07532,Truck,684,6801.97
TR07533,SHIP07533,Rail,667,4255.04
TR07534,SHIP07534,Truck,220,2349.74
TR07535,SHIP07535,Truck,389,4319.18
TR07536,SHIP07536,Rail,484,3185.12
TR07537,SHIP07537,Truck,978,10896.48
TR07538,SHIP07538,Truck,170,2113.35
TR07539,SHIP07539,Ship,1888,8735.81
TR07540,SHIP07540,Rail,1599,10925.8
TR07541,SHIP07541,Rail,708,3956.79
TR07542,SHIP07542,Truck,721,7420.92
TR07543,SHIP07543,Truck,936,10429.01
TR07544,SHIP07544,Ship,4414,13739.85
TR07545,SHIP07545,Rail,1701,10451.78
TR07546,SHIP07546,Truck,726,9437.21
TR07547,SHIP07547,Truck,118,1216.24
TR07548,SHIP07548,Truck,389,4902.15
TR07549,SHIP07549,Truck,75,719.26
TR07550,SHIP07550,Truck,593,7338.96
TR07551,SHIP07551,Truck,619,5843.09
TR07552,SHIP07552,Ship,6591,25866.5
TR07553,SHIP07553,Truck,304,3932.42
TR07554,SHIP07554,Rail,1078,5114.61
TR07555,SHIP07555,Air,4056,118179.42
TR07556,SHIP07556,Ship,2920,14040.2
TR07557,SHIP07557,Truck,1065,13078.69
TR07558,SHIP07558,Ship,1718,3651.15
TR07559,SHIP07559,Ship,5767,12975.57
TR07560,SHIP07560,Air,3463,118808.34
TR07561,SHIP07561,Truck,938,8542.61
TR07562,SHIP07562,Truck,383,4301.93
TR07563,SHIP07563,Rail,2035,11986.82
TR07564,SHIP07564,Truck,295,2745.66
TR07565,SHIP07565,Ship,2294,4756.49
TR07566,SHIP07566,Ship,4608,17669.83
TR07567,SHIP07567,Rail,1212,7165.21
TR07568,SHIP07568,Truck,807,7729.76
TR07569,SHIP07569,Truck,563,6323.19
TR07570,SHIP07570,Rail,745,3198.21
TR07571,SHIP07571,Air,3747,96370.83
TR07572,SHIP07572,Rail,413,2260.7
TR07573,SHIP07573,Rail,1083,5445.58
TR07574,SHIP07574,Truck,897,9870.7
TR07575,SHIP07575,Truck,1167,13324.67
TR07576,SHIP07576,Truck,323,2995.21
TR07577,SHIP07577,Truck,584,5528.53
TR07578,SHIP07578,Truck,583,6320.39
TR07579,SHIP07579,Truck,1119,10168.53
TR07580,SHIP07580,Rail,1388,6279.55
TR07581,SHIP07581,Rail,1157,5345.39
TR07582,SHIP07582,Air,4832,108039.29
TR07583,SHIP07583,Truck,365,4172.94
TR07584,SHIP07584,Ship,5693,19140.05
TR07585,SHIP07585,Air,4381,136502.52
TR07586,SHIP07586,Truck,129,1482.69
TR07587,SHIP07587,Truck,1120,12990.03
TR07588,SHIP07588,Rail,2256,10368.67
TR07589,SHIP07589,Truck,758,7634.62
TR07590,SHIP07590,Ship,1868,4526.95
TR07591,SHIP07591,Rail,1238,7998.29
TR07592,SHIP07592,Rail,653,4465.95
TR07593,SHIP07593,Rail,2331,15097.36
TR07594,SHIP07594,Air,1533,34332.37
TR07595,SHIP07595,Ship,5024,21839.6
TR07596,SHIP07596,Rail,394,2237.61
TR07597,SHIP07597,Air,2128,65110.44
TR07598,SHIP07598,Ship,5474,18722.52
TR07599,SHIP07599,Air,2762,79613.55
TR07600,SHIP07600,Truck,977,12196.32
TR07601,SHIP07601,Air,4542,104236.22
TR07602,SHIP07602,Rail,1311,5645.37
TR07603,SHIP07603,Air,2445,54695.55
TR07604,SHIP07604,Truck,449,5023.04
TR07605,SHIP07605,Ship,6346,21375.22
TR07606,SHIP07606,Truck,567,6344.28
TR07607,SHIP07607,Ship,5664,26614.99
TR07608,SHIP07608,Rail,2010,9176.03
TR07609,SHIP07609,Ship,2101,5797.75
TR07610,SHIP07610,Truck,508,6571.18
TR07611,SHIP07611,Air,1483,41617.05
TR07612,SHIP07612,Rail,1561,10578.05
TR07613,SHIP07613,Truck,1011,11134.03
TR07614,SHIP07614,Truck,646,6975.51
TR07615,SHIP07615,Truck,1098,11371.85
TR07616,SHIP07616,Truck,667,8629.19
TR07617,SHIP07617,Truck,1074,12073.57
TR07618,SHIP07618,Rail,2346,10442.34
TR07619,SHIP07619,Ship,2320,10005.02
TR07620,SHIP07620,Rail,1890,10937.9
TR07621,SHIP07621,Rail,455,2082.57
TR07622,SHIP07622,Truck,151,1580.8
TR07623,SHIP07623,Truck,844,9175.25
TR07624,SHIP07624,Truck,796,10035.74
TR07625,SHIP07625,Rail,409,2838.29
TR07626,SHIP07626,Rail,1822,12479.44
TR07627,SHIP07627,Ship,1130,4214.82
TR07628,SHIP07628,Air,2238,65444.69
TR07629,SHIP07629,Rail,1222,6432.91
TR07630,SHIP07630,Truck,864,8770.15
TR07631,SHIP07631,Ship,3147,10225.86
TR07632,SHIP07632,Truck,317,3207.79
TR07633,SHIP07633,Ship,2862,11627.24
TR07634,SHIP07634,Rail,2247,15573.56
TR07635,SHIP07635,Truck,957,10637.2
TR07636,SHIP07636,Air,2935,98931.86
TR07637,SHIP07637,Truck,861,9048.19
TR07638,SHIP07638,Ship,2077,6880.94
TR07639,SHIP07639,Rail,1585,6754.23
TR07640,SHIP07640,Air,2843,63578.9
TR07641,SHIP07641,Rail,2182,10301.74
TR07642,SHIP07642,Truck,331,3290.42
TR07643,SHIP07643,Rail,976,4744.68
TR07644,SHIP07644,Truck,617,7574.2
TR07645,SHIP07645,Air,831,18599.57
TR07646,SHIP07646,Ship,3045,10941.24
TR07647,SHIP07647,Rail,2098,8696.48
TR07648,SHIP07648,Rail,1281,6090.69
TR07649,SHIP07649,Truck,159,1524.4
TR07650,SHIP07650,Truck,1167,13071.35
TR07651,SHIP07651,Rail,1835,12217.34
TR07652,SHIP07652,Truck,1021,12992.1
TR07653,SHIP07653,Rail,2319,16126.31
TR07654,SHIP07654,Rail,1303,5547.84
TR07655,SHIP07655,Rail,668,3072.4
TR07656,SHIP07656,Ship,4484,18275.69
TR07657,SHIP07657,Rail,1890,10363.38
TR07658,SHIP07658,Truck,63,617.04
TR07659,SHIP07659,Truck,1159,12483.2
TR07660,SHIP07660,Air,2347,75112.33
TR07661,SHIP07661,Truck,1077,13857.31
TR07662,SHIP07662,Ship,2527,7086.2
TR07663,SHIP07663,Truck,820,8063.18
TR07664,SHIP07664,Ship,1784,4329.7
TR07665,SHIP07665,Air,4460,153849.89
TR07666,SHIP07666,Truck,337,3535.15
TR07667,SHIP07667,Air,2014,58423.43
TR07668,SHIP07668,Ship,6966,32379.13
TR07669,SHIP07669,Truck,933,11044.11
TR07670,SHIP07670,Air,3453,116753.26
TR07671,SHIP07671,Ship,4124,13016.42
TR07672,SHIP07672,Truck,1065,9869.39
TR07673,SHIP07673,Truck,731,9435.47
TR07674,SHIP07674,Truck,1094,10946.93
TR07675,SHIP07675,Truck,124,1149.65
TR07676,SHIP07676,Truck,771,9409.64
TR07677,SHIP07677,Air,4522,106846.1
TR07678,SHIP07678,Truck,1188,11409.1
TR07679,SHIP07679,Rail,725,4651.59
TR07680,SHIP07680,Rail,1496,6841.58
TR07681,SHIP07681,Truck,314,3903.88
TR07682,SHIP07682,Truck,546,5817.19
TR07683,SHIP07683,Air,3910,90139.33
TR07684,SHIP07684,Truck,1014,11393.44
TR07685,SHIP07685,Truck,596,7074.95
TR07686,SHIP07686,Truck,854,8068.74
TR07687,SHIP07687,Rail,1329,6525.2
TR07688,SHIP07688,Truck,707,8939.4
TR07689,SHIP07689,Truck,514,5204.94
TR07690,SHIP07690,Truck,65,605.97
TR07691,SHIP07691,Air,2108,70253.74
TR07692,SHIP07692,Truck,287,3219.32
TR07693,SHIP07693,Truck,260,3317.88
TR07694,SHIP07694,Truck,802,9885.79
TR07695,SHIP07695,Rail,1871,9199.86
TR07696,SHIP07696,Truck,827,10439.48
TR07697,SHIP07697,Truck,864,10681.02
TR07698,SHIP07698,Truck,1052,11916.76
TR07699,SHIP07699,Truck,1030,11039.17
TR07700,SHIP07700,Air,2064,71524.31
TR07701,SHIP07701,Truck,287,3449.63
TR07702,SHIP07702,Truck,241,2472.41
TR07703,SHIP07703,Rail,444,2760.19
TR07704,SHIP07704,Truck,709,8852.44
TR07705,SHIP07705,Truck,721,6939.92
TR07706,SHIP07706,Rail,1332,6733.5
TR07707,SHIP07707,Ship,1777,8547.71
TR07708,SHIP07708,Air,4648,121189.62
TR07709,SHIP07709,Ship,5509,20082.75
TR07710,SHIP07710,Rail,1869,10242.7
TR07711,SHIP07711,Ship,6614,27290.64
TR07712,SHIP07712,Truck,662,6418.74
TR07713,SHIP07713,Truck,623,6864.27
TR07714,SHIP07714,Rail,2088,8452.26
TR07715,SHIP07715,Truck,571,6492.88
TR07716,SHIP07716,Air,4425,103872.51
TR07717,SHIP07717,Ship,6760,29502.55
TR07718,SHIP07718,Rail,1731,11520.44
TR07719,SHIP07719,Truck,147,1641.07
TR07720,SHIP07720,Truck,190,1924.95
TR07721,SHIP07721,Air,3796,85702.78
TR07722,SHIP07722,Truck,778,8592.01
TR07723,SHIP07723,Truck,497,5232.68
TR07724,SHIP07724,Truck,256,3116.09
TR07725,SHIP07725,Air,4994,130239.18
TR07726,SHIP07726,Truck,125,1616.06
TR07727,SHIP07727,Air,4075,124093.98
TR07728,SHIP07728,Truck,1027,12550.04
TR07729,SHIP07729,Ship,4833,19225.53
TR07730,SHIP07730,Rail,317,1351.89
TR07731,SHIP07731,Ship,3425,7186.96
TR07732,SHIP07732,Truck,917,9361.1
TR07733,SHIP07733,Ship,2290,6569.87
TR07734,SHIP07734,Ship,5088,14070.89
TR07735,SHIP07735,Air,2712,94719.64
TR07736,SHIP07736,Truck,352,4258.4
TR07737,SHIP07737,Truck,1096,12548.18
TR07738,SHIP07738,Truck,677,7371.77
TR07739,SHIP07739,Truck,832,8210.74
TR07740,SHIP07740,Air,3741,86906.92
TR07741,SHIP07741,Truck,665,7541.93
TR07742,SHIP07742,Air,1801,56095.04
TR07743,SHIP07743,Rail,2125,14769.72
TR07744,SHIP07744,Rail,371,2373.82
TR07745,SHIP07745,Rail,1697,10083.37
TR07746,SHIP07746,Rail,390,1909.59
TR07747,SHIP07747,Truck,1075,12244.03
TR07748,SHIP07748,Truck,240,2284.89
TR07749,SHIP07749,Air,3367,77404.84
TR07750,SHIP07750,Ship,2475,7792.76
TR07751,SHIP07751,Ship,4946,11324.02
TR07752,SHIP07752,Truck,575,5967.45
TR07753,SHIP07753,Rail,1564,10654.45
TR07754,SHIP07754,Truck,657,6012.59
TR07755,SHIP07755,Rail,608,3634.74
TR07756,SHIP07756,Ship,4581,21563.6
TR07757,SHIP07757,Truck,1122,12885.27
TR07758,SHIP07758,Air,3496,99284.89
TR07759,SHIP07759,Rail,592,2714.84
TR07760,SHIP07760,Truck,631,6337.79
TR07761,SHIP07761,Truck,605,7184.81
TR07762,SHIP07762,Ship,6877,33702.11
TR07763,SHIP07763,Air,805,23098.57
TR07764,SHIP07764,Truck,599,6143.31
TR07765,SHIP07765,Truck,526,5895.91
TR07766,SHIP07766,Truck,651,6834.07
TR07767,SHIP07767,Truck,964,11537.56
TR07768,SHIP07768,Truck,631,5988.91
TR07769,SHIP07769,Ship,6328,30004.18
TR07770,SHIP07770,Air,4823,106816.3
TR07771,SHIP07771,Truck,1007,11310.54
TR07772,SHIP07772,Truck,849,10247.88
TR07773,SHIP07773,Rail,1438,7289.33
TR07774,SHIP07774,Air,2863,71465.16
TR07775,SHIP07775,Truck,380,4641.89
TR07776,SHIP07776,Truck,465,5754.36
TR07777,SHIP07777,Air,2158,65591.5
TR07778,SHIP07778,Ship,4678,21878.64
TR07779,SHIP07779,Truck,765,7868.52
TR07780,SHIP07780,Truck,98,1195.35
TR07781,SHIP07781,Truck,858,9092.05
TR07782,SHIP07782,Rail,2323,12077.32
TR07783,SHIP07783,Truck,495,5673.83
TR07784,SHIP07784,Ship,5658,11688.93
TR07785,SHIP07785,Rail,2152,9172.03
TR07786,SHIP07786,Truck,707,6670.26
TR07787,SHIP07787,Ship,4855,23575.67
TR07788,SHIP07788,Rail,2409,10229.16
TR07789,SHIP07789,Air,1008,26032.8
TR07790,SHIP07790,Truck,337,4374.63
TR07791,SHIP07791,Rail,1740,8653.81
TR07792,SHIP07792,Air,4581,158466.51
TR07793,SHIP07793,Rail,1886,11642.31
TR07794,SHIP07794,Rail,1716,8948.25
TR07795,SHIP07795,Truck,1157,12775.12
TR07796,SHIP07796,Truck,105,1315.14
TR07797,SHIP07797,Air,1879,46297.42
TR07798,SHIP07798,Rail,604,2805.92
TR07799,SHIP07799,Air,3198,98916.74
TR07800,SHIP07800,Ship,2211,10847.67
TR07801,SHIP07801,Truck,626,6483.85
TR07802,SHIP07802,Truck,864,10760.79
TR07803,SHIP07803,Truck,748,9672.92
TR07804,SHIP07804,Rail,1756,7621.32
TR07805,SHIP07805,Truck,1159,13014.12
TR07806,SHIP07806,Truck,307,3372.06
TR07807,SHIP07807,Rail,345,1503.62
TR07808,SHIP07808,Rail,1259,7646.71
TR07809,SHIP07809,Rail,680,4473.62
TR07810,SHIP07810,Truck,1045,11855.21
TR07811,SHIP07811,Truck,639,8292.1
TR07812,SHIP07812,Rail,2352,15815.46
TR07813,SHIP07813,Truck,1030,9457.54
TR07814,SHIP07814,Rail,1939,13485.75
TR07815,SHIP07815,Rail,386,1838.86
TR07816,SHIP07816,Truck,837,9003.44
TR07817,SHIP07817,Truck,274,2727.16
TR07818,SHIP07818,Air,3497,118239.83
TR07819,SHIP07819,Truck,253,2315.12
TR07820,SHIP07820,Air,3248,87581.06
TR07821,SHIP07821,Truck,525,4929.19
TR07822,SHIP07822,Air,1480,50990.44
TR07823,SHIP07823,Truck,1052,10382.27
TR07824,SHIP07824,Truck,238,2840.43
TR07825,SHIP07825,Ship,1360,3903.38
TR07826,SHIP07826,Air,1752,53482.15
TR07827,SHIP07827,Rail,2337,13230.87
TR07828,SHIP07828,Rail,2301,9637.17
TR07829,SHIP07829,Air,2013,50805.66
TR07830,SHIP07830,Truck,1149,12976.83
TR07831,SHIP07831,Ship,6060,12138.32
TR07832,SHIP07832,Truck,1015,10083.67
TR07833,SHIP07833,Truck,661,6096.25
TR07834,SHIP07834,Truck,669,7819.47
TR07835,SHIP07835,Rail,2284,10626.69
TR07836,SHIP07836,Truck,513,6038.08
TR07837,SHIP07837,Truck,622,7752.2
TR07838,SHIP07838,Rail,1281,6895.64
TR07839,SHIP07839,Air,1870,56079.9
TR07840,SHIP07840,Truck,826,7561.16
TR07841,SHIP07841,Truck,878,8912.26
TR07842,SHIP07842,Ship,2434,8740.06
TR07843,SHIP07843,Rail,488,2530.2
TR07844,SHIP07844,Truck,969,8806.07
TR07845,SHIP07845,Ship,4706,12721.06
TR07846,SHIP07846,Truck,799,7798.32
TR07847,SHIP07847,Ship,2253,9580.96
TR07848,SHIP07848,Rail,1742,8081.9
TR07849,SHIP07849,Rail,2176,9210.13
TR07850,SHIP07850,Ship,4845,10954.34
TR07851,SHIP07851,Air,1212,27079.36
TR07852,SHIP07852,Rail,1054,6513.91
TR07853,SHIP07853,Truck,1080,13837.16
TR07854,SHIP07854,Truck,286,3636.88
TR07855,SHIP07855,Rail,868,5854.67
TR07856,SHIP07856,Ship,5607,19513.72
TR07857,SHIP07857,Ship,4134,15660.89
TR07858,SHIP07858,Rail,1955,8365.58
TR07859,SHIP07859,Truck,113,1299.67
TR07860,SHIP07860,Truck,1073,11645.2
TR07861,SHIP07861,Rail,1716,11415.8
TR07862,SHIP07862,Rail,2359,9999.98
TR07863,SHIP07863,Rail,2125,9414.79
TR07864,SHIP07864,Truck,825,7485.51
TR07865,SHIP07865,Truck,705,6435.49
TR07866,SHIP07866,Ship,5206,10651.33
TR07867,SHIP07867,Rail,506,2940.1
TR07868,SHIP07868,Truck,1012,12921.26
TR07869,SHIP07869,Rail,2172,9247.75
TR07870,SHIP07870,Truck,816,7789.68
TR07871,SHIP07871,Truck,295,3516.0
TR07872,SHIP07872,Ship,1410,3698.1
TR07873,SHIP07873,Truck,771,9354.08
TR07874,SHIP07874,Ship,4420,20236.51
TR07875,SHIP07875,Truck,585,5593.32
TR07876,SHIP07876,Rail,2384,12612.39
TR07877,SHIP07877,Truck,603,7235.97
TR07878,SHIP07878,Rail,1543,10525.35
TR07879,SHIP07879,Ship,6347,28887.92
TR07880,SHIP07880,Rail,723,3616.49
TR07881,SHIP07881,Truck,153,1879.55
TR07882,SHIP07882,Truck,978,9422.07
TR07883,SHIP07883,Rail,605,3232.75
TR07884,SHIP07884,Truck,533,5922.32
TR07885,SHIP07885,Ship,1647,8054.76
TR07886,SHIP07886,Truck,492,5636.77
TR07887,SHIP07887,Truck,1096,14212.38
TR07888,SHIP07888,Rail,2203,11996.95
TR07889,SHIP07889,Air,1070,34350.38
TR07890,SHIP07890,Rail,1614,10934.58
TR07891,SHIP07891,Rail,641,3724.81
TR07892,SHIP07892,Truck,310,3217.78
TR07893,SHIP07893,Rail,1574,6838.99
TR07894,SHIP07894,Truck,201,2487.63
TR07895,SHIP07895,Rail,1788,8857.27
TR07896,SHIP07896,Truck,721,8154.0
TR07897,SHIP07897,Ship,5412,20319.8
TR07898,SHIP07898,Rail,1055,6481.95
TR07899,SHIP07899,Air,2352,59653.91
TR07900,SHIP07900,Air,2976,66488.73
TR07901,SHIP07901,Truck,403,3651.82
TR07902,SHIP07902,Rail,736,3584.77
TR07903,SHIP07903,Air,3809,91060.18
TR07904,SHIP07904,Truck,750,7898.45
TR07905,SHIP07905,Truck,1002,10998.76
TR07906,SHIP07906,Ship,1443,3669.85
TR07907,SHIP07907,Rail,659,3926.17
TR07908,SHIP07908,Rail,1617,11068.72
TR07909,SHIP07909,Rail,2219,12616.5
TR07910,SHIP07910,Truck,317,4006.46
TR07911,SHIP07911,Air,1688,38822.37
TR07912,SHIP07912,Air,4542,116191.98
TR07913,SHIP07913,Truck,609,6943.48
TR07914,SHIP07914,Ship,5611,13487.03
TR07915,SHIP07915,Rail,914,5512.92
TR07916,SHIP07916,Truck,313,3002.01
TR07917,SHIP07917,Air,3402,106783.27
TR07918,SHIP07918,Rail,2478,10869.19
TR07919,SHIP07919,Truck,940,8900.41
TR07920,SHIP07920,Rail,2375,10698.18
TR07921,SHIP07921,Truck,518,5351.14
TR07922,SHIP07922,Rail,1225,5103.86
TR07923,SHIP07923,Ship,3175,14845.49
TR07924,SHIP07924,Rail,2198,13657.96
TR07925,SHIP07925,Truck,1025,10483.52
TR07926,SHIP07926,Rail,1694,11499.05
TR07927,SHIP07927,Truck,277,3117.73
TR07928,SHIP07928,Truck,336,4065.36
TR07929,SHIP07929,Ship,1914,8731.34
TR07930,SHIP07930,Rail,1208,5744.39
TR07931,SHIP07931,Ship,2435,8456.78
TR07932,SHIP07932,Truck,676,7591.69
TR07933,SHIP07933,Ship,6057,16794.91
TR07934,SHIP07934,Rail,1494,9211.54
TR07935,SHIP07935,Truck,340,3986.14
TR07936,SHIP07936,Ship,3631,10202.29
TR07937,SHIP07937,Truck,359,4146.21
TR07938,SHIP07938,Ship,6359,27658.11
TR07939,SHIP07939,Truck,384,4323.66
TR07940,SHIP07940,Truck,180,2157.37
TR07941,SHIP07941,Rail,1652,8296.46
TR07942,SHIP07942,Air,4827,168388.99
TR07943,SHIP07943,Rail,2014,13534.05
TR07944,SHIP07944,Ship,2542,7463.35
TR07945,SHIP07945,Rail,659,4537.73
TR07946,SHIP07946,Truck,461,5930.7
TR07947,SHIP07947,Rail,1834,7581.74
TR07948,SHIP07948,Ship,1470,5023.96
TR07949,SHIP07949,Rail,1930,10881.24
TR07950,SHIP07950,Rail,1319,7606.61
TR07951,SHIP07951,Truck,890,9496.65
TR07952,SHIP07952,Truck,1067,11158.58
TR07953,SHIP07953,Air,2552,67452.63
TR07954,SHIP07954,Rail,1378,7724.42
TR07955,SHIP07955,Rail,770,3527.25
TR07956,SHIP07956,Truck,768,7226.47
TR07957,SHIP07957,Rail,913,3925.6
TR07958,SHIP07958,Air,884,24050.1
TR07959,SHIP07959,Truck,388,4877.43
TR07960,SHIP07960,Rail,1963,7855.4
TR07961,SHIP07961,Rail,507,2379.9
TR07962,SHIP07962,Ship,6398,29650.57
TR07963,SHIP07963,Truck,940,11088.41
TR07964,SHIP07964,Ship,2221,5938.0
TR07965,SHIP07965,Truck,258,2950.77
TR07966,SHIP07966,Truck,393,3569.56
TR07967,SHIP07967,Truck,583,7127.28
TR07968,SHIP07968,Truck,481,4531.68
TR07969,SHIP07969,Ship,4177,19464.4
TR07970,SHIP07970,Truck,433,4808.07
TR07971,SHIP07971,Air,3585,110807.67
TR07972,SHIP07972,Truck,924,8949.57
TR07973,SHIP07973,Air,1126,30763.88
TR07974,SHIP07974,Ship,1124,5590.28
TR07975,SHIP07975,Rail,1884,7754.87
TR07976,SHIP07976,Air,1228,29083.64
TR07977,SHIP07977,Truck,960,9685.41
TR07978,SHIP07978,Air,2532,71844.13
TR07979,SHIP07979,Air,2738,60407.3
TR07980,SHIP07980,Air,1977,58017.9
TR07981,SHIP07981,Air,4094,91317.33
TR07982,SHIP07982,Rail,1152,5404.13
TR07983,SHIP07983,Rail,426,1981.37
TR07984,SHIP07984,Truck,370,4043.39
TR07985,SHIP07985,Ship,4933,11111.96
TR07986,SHIP07986,Air,2615,81471.17
TR07987,SHIP07987,Ship,5433,17393.1
TR07988,SHIP07988,Ship,5382,25390.81
TR07989,SHIP07989,Truck,508,4652.19
TR07990,SHIP07990,Truck,140,1610.42
TR07991,SHIP07991,Ship,2846,10291.61
TR07992,SHIP07992,Rail,372,2249.52
TR07993,SHIP07993,Truck,172,2163.46
TR07994,SHIP07994,Air,1415,35461.74
TR07995,SHIP07995,Truck,969,9234.09
TR07996,SHIP07996,Truck,349,3249.67
TR07997,SHIP07997,Truck,369,3414.81
TR07998,SHIP07998,Rail,1877,9388.87
TR07999,SHIP07999,Air,2340,62006.88
TR08000,SHIP08000,Ship,3913,14817.62
TR08001,SHIP08001,Truck,978,9954.83
