External_ID,Shipment_ID,Weather_Condition,Traffic_Level,Port_Congestion,Holiday_Flag
EXT14695,SHIP14695,Fog,Low,No,No
EXT14696,SHIP14696,Sunny,Low,No,No
EXT14697,SHIP14697,Sunny,Medium,No,No
EXT14698,SHIP14698,Rainy,High,No,No
EXT14699,SHIP14699,Sunny,High,No,No
EXT14700,SHIP14700,Sunny,High,No,No
EXT14701,SHIP14701,Sunny,Medium,No,Yes
EXT14702,SHIP14702,Rainy,Medium,No,No
EXT14703,SHIP14703,Sunny,High,No,No
EXT14704,SHIP14704,Sunny,Medium,No,No
EXT14705,SHIP14705,Storm,Medium,No,No
EXT14706,SHIP14706,Fog,Medium,No,No
EXT14707,SHIP14707,Sunny,Low,No,No
EXT14708,SHIP14708,Sunny,Medium,No,No
EXT14709,SHIP14709,Sunny,Medium,No,No
EXT14710,SHIP14710,Storm,Medium,No,No
EXT14711,SHIP14711,Storm,Medium,No,No
EXT14712,SHIP14712,Rainy,High,Yes,No
EXT14713,SHIP14713,Sunny,Medium,No,No
EXT14714,SHIP14714,Rainy,High,Yes,No
EXT14715,SHIP14715,Sunny,Low,No,No
EXT14716,SHIP14716,Rainy,Medium,No,No
EXT14717,SHIP14717,Sunny,Medium,No,No
EXT14718,SHIP14718,Rainy,Medium,No,No
EXT14719,SHIP14719,Sunny,Low,No,No
EXT14720,SHIP14720,Cloudy,Low,No,No
EXT14721,SHIP14721,Sunny,Low,No,No
EXT14722,SHIP14722,Sunny,Medium,No,No
EXT14723,SHIP14723,Rainy,Medium,Yes,No
EXT14724,SHIP14724,Fog,High,No,No
EXT14725,SHIP14725,Sunny,High,No,No
EXT14726,SHIP14726,Sunny,Low,No,No
EXT14727,SHIP14727,Cloudy,Medium,No,No
EXT14728,SHIP14728,Rainy,Low,No,No
EXT14729,SHIP14729,Rainy,Medium,No,No
EXT14730,SHIP14730,Cloudy,Medium,No,No
EXT14731,SHIP14731,Storm,Low,No,No
EXT14732,SHIP14732,Cloudy,Low,No,No
EXT14733,SHIP14733,Sunny,Medium,No,No
EXT14734,SHIP14734,Fog,Medium,No,No
EXT14735,SHIP14735,Sunny,Medium,No,No
EXT14736,SHIP14736,Sunny,High,No,No
EXT14737,SHIP14737,Fog,Low,No,No
EXT14738,SHIP14738,Rainy,Low,No,No
EXT14739,SHIP14739,Storm,Medium,No,No
EXT14740,SHIP14740,Cloudy,Low,No,No
EXT14741,SHIP14741,Sunny,High,No,No
EXT14742,SHIP14742,Sunny,Low,Yes,No
EXT14743,SHIP14743,Cloudy,Medium,No,No
EXT14744,SHIP14744,Cloudy,High,No,No
EXT14745,SHIP14745,Cloudy,Low,No,No
EXT14746,SHIP14746,Cloudy,Low,No,No
EXT14747,SHIP14747,Rainy,Medium,No,No
EXT14748,SHIP14748,Cloudy,High,No,No
EXT14749,SHIP14749,Sunny,High,No,No
EXT14750,SHIP14750,Fog,Medium,No,No
EXT14751,SHIP14751,Rainy,Low,No,No
EXT14752,SHIP14752,Sunny,Medium,Yes,No
EXT14753,SHIP14753,Sunny,Low,No,No
EXT14754,SHIP14754,Cloudy,Medium,Yes,No
EXT14755,SHIP14755,Sunny,High,No,No
EXT14756,SHIP14756,Sunny,Medium,No,No
EXT14757,SHIP14757,Sunny,Low,No,No
EXT14758,SHIP14758,Sunny,High,No,Yes
EXT14759,SHIP14759,Fog,Low,No,No
EXT14760,SHIP14760,Sunny,Medium,Yes,No
EXT14761,SHIP14761,Rainy,Low,No,No
EXT14762,SHIP14762,Cloudy,Low,No,No
EXT14763,SHIP14763,Sunny,Low,No,No
EXT14764,SHIP14764,Fog,Low,No,No
EXT14765,SHIP14765,Sunny,Medium,No,No
EXT14766,SHIP14766,Sunny,High,No,No
EXT14767,SHIP14767,Rainy,Low,No,No
EXT14768,SHIP14768,Rainy,Medium,No,No
EXT14769,SHIP14769,Cloudy,Medium,No,No
EXT14770,SHIP14770,Sunny,High,Yes,No
EXT14771,SHIP14771,Cloudy,Medium,No,No
EXT14772,SHIP14772,Storm,Low,No,No
EXT14773,SHIP14773,Cloudy,High,Yes,No
EXT14774,SHIP14774,Sunny,Medium,No,No
EXT14775,SHIP14775,Sunny,High,No,No
EXT14776,SHIP14776,Sunny,Medium,No,No
EXT14777,SHIP14777,Storm,Medium,No,No
EXT14778,SHIP14778,Cloudy,High,No,No
EXT14779,SHIP14779,Rainy,High,No,No
EXT14780,SHIP14780,Rainy,Low,No,No
EXT14781,SHIP14781,Rainy,Medium,No,No
EXT14782,SHIP14782,Rainy,High,No,No
EXT14783,SHIP14783,Rainy,Medium,No,No
EXT14784,SHIP14784,Sunny,Low,No,No
EXT14785,SHIP14785,Sunny,High,No,No
EXT14786,SHIP14786,Sunny,High,No,No
EXT14787,SHIP14787,Fog,High,No,No
EXT14788,SHIP14788,Cloudy,Low,No,No
EXT14789,SHIP14789,Fog,Medium,No,No
EXT14790,SHIP14790,Sunny,Low,No,No
EXT14791,SHIP14791,Sunny,High,No,No
EXT14792,SHIP14792,Cloudy,High,No,No
EXT14793,SHIP14793,Rainy,High,No,No
EXT14794,SHIP14794,Fog,High,No,No
EXT14795,SHIP14795,Fog,Medium,No,No
EXT14796,SHIP14796,Sunny,High,No,No
EXT14797,SHIP14797,Rainy,Low,No,No
EXT14798,SHIP14798,Fog,Low,No,Yes
EXT14799,SHIP14799,Cloudy,High,No,No
EXT14800,SHIP14800,Cloudy,Medium,No,No
EXT14801,SHIP14801,Sunny,Low,No,No
EXT14802,SHIP14802,Sunny,Medium,No,No
EXT14803,SHIP14803,Rainy,Medium,No,No
EXT14804,SHIP14804,Sunny,Medium,No,No
EXT14805,SHIP14805,Storm,Medium,No,No
EXT14806,SHIP14806,Sunny,Low,Yes,No
EXT14807,SHIP14807,Sunny,Medium,No,No
EXT14808,SHIP14808,Cloudy,Medium,No,No
EXT14809,SHIP14809,Fog,High,No,No
EXT14810,SHIP14810,Cloudy,High,No,No
EXT14811,SHIP14811,Sunny,Low,No,No
EXT14812,SHIP14812,Cloudy,Low,No,No
EXT14813,SHIP14813,Sunny,Medium,No,No
EXT14814,SHIP14814,Fog,High,Yes,No
EXT14815,SHIP14815,Fog,Medium,No,No
EXT14816,SHIP14816,Sunny,Low,No,No
EXT14817,SHIP14817,Rainy,Low,No,No
EXT14818,SHIP14818,Sunny,Medium,No,No
EXT14819,SHIP14819,Sunny,Medium,No,No
EXT14820,SHIP14820,Sunny,Low,No,Yes
EXT14821,SHIP14821,Rainy,High,No,No
EXT14822,SHIP14822,Sunny,Medium,No,No
EXT14823,SHIP14823,Sunny,Low,No,No
EXT14824,SHIP14824,Cloudy,Medium,No,No
EXT14825,SHIP14825,Sunny,Medium,No,No
EXT14826,SHIP14826,Fog,Low,No,No
EXT14827,SHIP14827,Storm,Medium,No,No
EXT14828,SHIP14828,Sunny,Medium,No,No
EXT14829,SHIP14829,Sunny,High,No,No
EXT14830,SHIP14830,Rainy,Medium,No,No
EXT14831,SHIP14831,Sunny,Low,No,No
EXT14832,SHIP14832,Sunny,Medium,No,No
EXT14833,SHIP14833,Sunny,Medium,No,No
EXT14834,SHIP14834,Fog,Medium,No,No
EXT14835,SHIP14835,Rainy,High,No,No
EXT14836,SHIP14836,Cloudy,High,No,No
EXT14837,SHIP14837,Fog,High,No,No
EXT14838,SHIP14838,Sunny,Medium,No,No
EXT14839,SHIP14839,Cloudy,Medium,No,No
EXT14840,SHIP14840,Sunny,Medium,No,No
EXT14841,SHIP14841,Rainy,Low,Yes,No
EXT14842,SHIP14842,Sunny,High,No,No
EXT14843,SHIP14843,Cloudy,Medium,Yes,No
EXT14844,SHIP14844,Rainy,Medium,No,No
EXT14845,SHIP14845,Rainy,Medium,No,No
EXT14846,SHIP14846,Sunny,Low,No,No
EXT14847,SHIP14847,Sunny,Low,No,No
EXT14848,SHIP14848,Fog,Medium,No,No
EXT14849,SHIP14849,Sunny,Low,No,No
EXT14850,SHIP14850,Cloudy,Low,No,No
EXT14851,SHIP14851,Storm,Medium,Yes,No
EXT14852,SHIP14852,Cloudy,Low,No,No
EXT14853,SHIP14853,Cloudy,Low,No,No
EXT14854,SHIP14854,Sunny,High,No,No
EXT14855,SHIP14855,Sunny,Medium,No,No
EXT14856,SHIP14856,Cloudy,Low,No,No
EXT14857,SHIP14857,Cloudy,High,No,No
EXT14858,SHIP14858,Rainy,High,No,No
EXT14859,SHIP14859,Fog,Low,No,No
EXT14860,SHIP14860,Sunny,Low,No,No
EXT14861,SHIP14861,Sunny,Low,No,No
EXT14862,SHIP14862,Fog,High,No,No
EXT14863,SHIP14863,Sunny,Low,No,No
EXT14864,SHIP14864,Sunny,Medium,No,No
EXT14865,SHIP14865,Storm,Low,No,No
EXT14866,SHIP14866,Storm,Medium,Yes,No
EXT14867,SHIP14867,Sunny,High,No,No
EXT14868,SHIP14868,Rainy,Low,No,No
EXT14869,SHIP14869,Rainy,Low,No,Yes
EXT14870,SHIP14870,Sunny,High,No,No
EXT14871,SHIP14871,Sunny,High,No,Yes
EXT14872,SHIP14872,Sunny,Medium,No,Yes
EXT14873,SHIP14873,Sunny,Low,No,No
EXT14874,SHIP14874,Fog,Low,No,No
EXT14875,SHIP14875,Sunny,Low,No,No
EXT14876,SHIP14876,Cloudy,Low,Yes,No
EXT14877,SHIP14877,Storm,High,No,Yes
EXT14878,SHIP14878,Cloudy,Medium,No,No
EXT14879,SHIP14879,Cloudy,Medium,No,No
EXT14880,SHIP14880,Sunny,High,No,No
EXT14881,SHIP14881,Sunny,Low,No,No
EXT14882,SHIP14882,Sunny,Low,No,No
EXT14883,SHIP14883,Sunny,Low,No,No
EXT14884,SHIP14884,Fog,Medium,No,No
EXT14885,SHIP14885,Rainy,Low,No,No
EXT14886,SHIP14886,Sunny,Medium,No,No
EXT14887,SHIP14887,Fog,Medium,No,No
EXT14888,SHIP14888,Rainy,Low,No,Yes
EXT14889,SHIP14889,Storm,Medium,No,Yes
EXT14890,SHIP14890,Cloudy,Medium,No,No
EXT14891,SHIP14891,Rainy,Low,No,No
EXT14892,SHIP14892,Rainy,Medium,No,No
EXT14893,SHIP14893,Sunny,Medium,No,No
EXT14894,SHIP14894,Cloudy,Low,No,No
EXT14895,SHIP14895,Fog,Low,No,No
EXT14896,SHIP14896,Cloudy,High,No,No
EXT14897,SHIP14897,Rainy,Medium,No,No
EXT14898,SHIP14898,Cloudy,High,No,No
EXT14899,SHIP14899,Fog,Medium,No,Yes
EXT14900,SHIP14900,Storm,Low,No,No
EXT14901,SHIP14901,Sunny,High,No,No
EXT14902,SHIP14902,Fog,Medium,No,No
EXT14903,SHIP14903,Fog,Medium,No,No
EXT14904,SHIP14904,Sunny,Medium,No,No
EXT14905,SHIP14905,Cloudy,Medium,No,No
EXT14906,SHIP14906,Sunny,High,No,No
EXT14907,SHIP14907,Storm,Low,No,No
EXT14908,SHIP14908,Cloudy,Medium,No,No
EXT14909,SHIP14909,Storm,Medium,No,No
EXT14910,SHIP14910,Rainy,Medium,No,No
EXT14911,SHIP14911,Rainy,High,No,No
EXT14912,SHIP14912,Rainy,High,No,No
EXT14913,SHIP14913,Cloudy,Medium,No,No
EXT14914,SHIP14914,Rainy,Medium,No,No
EXT14915,SHIP14915,Cloudy,Medium,No,No
EXT14916,SHIP14916,Sunny,Medium,No,No
EXT14917,SHIP14917,Cloudy,High,No,No
EXT14918,SHIP14918,Storm,Low,No,No
EXT14919,SHIP14919,Cloudy,Low,No,Yes
EXT14920,SHIP14920,Rainy,Medium,Yes,No
EXT14921,SHIP14921,Fog,Medium,No,No
EXT14922,SHIP14922,Storm,High,No,No
EXT14923,SHIP14923,Cloudy,Low,No,No
EXT14924,SHIP14924,Rainy,Medium,No,No
EXT14925,SHIP14925,Sunny,Low,No,No
EXT14926,SHIP14926,Rainy,Medium,No,No
EXT14927,SHIP14927,Rainy,Low,No,No
EXT14928,SHIP14928,Sunny,High,No,No
EXT14929,SHIP14929,Rainy,Medium,No,No
EXT14930,SHIP14930,Sunny,Low,No,No
EXT14931,SHIP14931,Fog,High,Yes,No
EXT14932,SHIP14932,Sunny,High,No,No
EXT14933,SHIP14933,Rainy,Medium,No,No
EXT14934,SHIP14934,Fog,Medium,No,No
EXT14935,SHIP14935,Rainy,Medium,No,No
EXT14936,SHIP14936,Fog,Low,No,No
EXT14937,SHIP14937,Cloudy,Medium,No,No
EXT14938,SHIP14938,Sunny,Medium,No,No
EXT14939,SHIP14939,Cloudy,High,No,No
EXT14940,SHIP14940,Rainy,High,No,No
EXT14941,SHIP14941,Sunny,High,No,No
EXT14942,SHIP14942,Cloudy,Medium,No,No
EXT14943,SHIP14943,Sunny,Medium,Yes,Yes
EXT14944,SHIP14944,Fog,Medium,No,No
EXT14945,SHIP14945,Sunny,High,No,No
EXT14946,SHIP14946,Sunny,Medium,No,No
EXT14947,SHIP14947,Storm,Medium,No,Yes
EXT14948,SHIP14948,Fog,Low,No,No
EXT14949,SHIP14949,Storm,Medium,No,No
EXT14950,SHIP14950,Sunny,Medium,No,No
EXT14951,SHIP14951,Storm,Medium,No,No
EXT14952,SHIP14952,Rainy,Medium,No,Yes
EXT14953,SHIP14953,Cloudy,Medium,No,No
EXT14954,SHIP14954,Storm,High,No,No
EXT14955,SHIP14955,Sunny,Medium,No,No
EXT14956,SHIP14956,Sunny,High,No,No
EXT14957,SHIP14957,Cloudy,Medium,No,No
EXT14958,SHIP14958,Rainy,Medium,No,No
EXT14959,SHIP14959,Rainy,Low,No,Yes
EXT14960,SHIP14960,Sunny,Medium,No,No
EXT14961,SHIP14961,Rainy,Low,No,No
EXT14962,SHIP14962,Storm,High,No,Yes
EXT14963,SHIP14963,Cloudy,Medium,No,No
EXT14964,SHIP14964,Rainy,Low,No,No
EXT14965,SHIP14965,Cloudy,High,No,No
EXT14966,SHIP14966,Sunny,Medium,No,No
EXT14967,SHIP14967,Rainy,Medium,Yes,No
EXT14968,SHIP14968,Storm,Low,No,No
EXT14969,SHIP14969,Cloudy,High,No,Yes
EXT14970,SHIP14970,Fog,Medium,No,No
EXT14971,SHIP14971,Cloudy,High,No,No
EXT14972,SHIP14972,Cloudy,Low,Yes,No
EXT14973,SHIP14973,Storm,High,No,No
EXT14974,SHIP14974,Sunny,High,No,No
EXT14975,SHIP14975,Rainy,Medium,No,No
EXT14976,SHIP14976,Sunny,Medium,No,No
EXT14977,SHIP14977,Sunny,Medium,No,No
EXT14978,SHIP14978,Sunny,Low,No,Yes
EXT14979,SHIP14979,Sunny,Medium,No,No
EXT14980,SHIP14980,Rainy,Low,No,No
EXT14981,SHIP14981,Sunny,High,No,No
EXT14982,SHIP14982,Storm,Medium,No,No
EXT14983,SHIP14983,Cloudy,Medium,No,No
EXT14984,SHIP14984,Sunny,High,No,No
EXT14985,SHIP14985,Cloudy,High,No,No
EXT14986,SHIP14986,Storm,Low,Yes,No
EXT14987,SHIP14987,Rainy,Medium,No,No
EXT14988,SHIP14988,Sunny,High,No,No
EXT14989,SHIP14989,Storm,Medium,No,No
EXT14990,SHIP14990,Sunny,High,No,No
EXT14991,SHIP14991,Rainy,Low,No,No
EXT14992,SHIP14992,Storm,High,No,No
EXT14993,SHIP14993,Sunny,Medium,No,Yes
EXT14994,SHIP14994,Sunny,High,No,No
EXT14995,SHIP14995,Storm,Low,No,No
EXT14996,SHIP14996,Cloudy,Low,No,No
EXT14997,SHIP14997,Rainy,Medium,No,No
EXT14998,SHIP14998,Sunny,Low,No,No
EXT14999,SHIP14999,Sunny,Low,No,No
EXT15000,SHIP15000,Rainy,Medium,No,No
EXT15001,SHIP15001,Sunny,High,No,No
EXT15002,SHIP15002,Cloudy,Low,No,No
EXT15003,SHIP15003,Cloudy,Low,No,No
EXT15004,SHIP15004,Cloudy,Medium,No,No
EXT15005,SHIP15005,Rainy,Low,No,No
EXT15006,SHIP15006,Storm,Low,No,No
EXT15007,SHIP15007,Rainy,Medium,No,No
EXT15008,SHIP15008,Sunny,Low,No,No
EXT15009,SHIP15009,Sunny,High,No,No
EXT15010,SHIP15010,Storm,Medium,No,No
EXT15011,SHIP15011,Cloudy,Low,No,No
EXT15012,SHIP15012,Cloudy,Low,No,Yes
EXT15013,SHIP15013,Sunny,Low,No,No
EXT15014,SHIP15014,Cloudy,Medium,No,No
EXT15015,SHIP15015,Sunny,Low,No,No
EXT15016,SHIP15016,Sunny,Medium,No,Yes
EXT15017,SHIP15017,Sunny,Low,No,No
EXT15018,SHIP15018,Cloudy,Medium,No,No
EXT15019,SHIP15019,Sunny,Low,No,No
EXT15020,SHIP15020,Sunny,Medium,No,No
EXT15021,SHIP15021,Sunny,Medium,No,No
EXT15022,SHIP15022,Sunny,Medium,No,No
EXT15023,SHIP15023,Rainy,Medium,No,No
EXT15024,SHIP15024,Cloudy,Medium,No,No
EXT15025,SHIP15025,Storm,Medium,Yes,No
EXT15026,SHIP15026,Cloudy,Medium,No,No
EXT15027,SHIP15027,Cloudy,Low,No,No
EXT15028,SHIP15028,Rainy,Medium,No,No
EXT15029,SHIP15029,Sunny,Low,No,No
EXT15030,SHIP15030,Sunny,Low,No,No
EXT15031,SHIP15031,Sunny,Medium,No,No
EXT15032,SHIP15032,Rainy,Medium,Yes,Yes
EXT15033,SHIP15033,Cloudy,Medium,No,No
EXT15034,SHIP15034,Rainy,High,No,No
EXT15035,SHIP15035,Cloudy,Low,No,No
EXT15036,SHIP15036,Sunny,Medium,No,No
EXT15037,SHIP15037,Rainy,Medium,No,No
EXT15038,SHIP15038,Storm,Medium,No,No
EXT15039,SHIP15039,Cloudy,Medium,No,No
EXT15040,SHIP15040,Cloudy,Low,No,No
EXT15041,SHIP15041,Sunny,Medium,No,No
EXT15042,SHIP15042,Rainy,Medium,Yes,Yes
EXT15043,SHIP15043,Rainy,Medium,No,Yes
EXT15044,SHIP15044,Rainy,Medium,No,No
EXT15045,SHIP15045,Sunny,Medium,No,No
EXT15046,SHIP15046,Sunny,High,No,No
EXT15047,SHIP15047,Sunny,Low,No,No
EXT15048,SHIP15048,Sunny,Medium,No,Yes
EXT15049,SHIP15049,Storm,Medium,No,No
EXT15050,SHIP15050,Fog,Low,No,No
EXT15051,SHIP15051,Sunny,Medium,No,No
EXT15052,SHIP15052,Sunny,High,No,No
EXT15053,SHIP15053,Rainy,High,No,No
EXT15054,SHIP15054,Sunny,Low,No,No
EXT15055,SHIP15055,Cloudy,Low,No,No
EXT15056,SHIP15056,Rainy,Low,No,No
EXT15057,SHIP15057,Fog,Medium,No,No
EXT15058,SHIP15058,Cloudy,Low,No,No
EXT15059,SHIP15059,Sunny,Low,No,No
EXT15060,SHIP15060,Cloudy,Low,Yes,No
EXT15061,SHIP15061,Cloudy,Low,No,No
EXT15062,SHIP15062,Sunny,High,No,No
EXT15063,SHIP15063,Cloudy,Medium,No,No
EXT15064,SHIP15064,Sunny,High,No,No
EXT15065,SHIP15065,Sunny,High,No,No
EXT15066,SHIP15066,Sunny,Medium,No,Yes
EXT15067,SHIP15067,Cloudy,Low,No,No
EXT15068,SHIP15068,Fog,Low,No,No
EXT15069,SHIP15069,Sunny,Low,Yes,No
EXT15070,SHIP15070,Sunny,High,No,No
EXT15071,SHIP15071,Sunny,Medium,No,No
EXT15072,SHIP15072,Sunny,High,No,No
EXT15073,SHIP15073,Sunny,Medium,No,Yes
EXT15074,SHIP15074,Cloudy,High,No,No
EXT15075,SHIP15075,Sunny,Medium,No,No
EXT15076,SHIP15076,Sunny,High,No,No
EXT15077,SHIP15077,Cloudy,Low,No,No
EXT15078,SHIP15078,Sunny,High,No,No
EXT15079,SHIP15079,Rainy,Medium,No,No
EXT15080,SHIP15080,Cloudy,Medium,No,No
EXT15081,SHIP15081,Storm,Low,No,No
EXT15082,SHIP15082,Sunny,Low,No,No
EXT15083,SHIP15083,Rainy,Low,No,No
EXT15084,SHIP15084,Sunny,Low,No,Yes
EXT15085,SHIP15085,Sunny,Low,No,No
EXT15086,SHIP15086,Fog,Medium,No,No
EXT15087,SHIP15087,Fog,Medium,No,Yes
EXT15088,SHIP15088,Sunny,Low,No,Yes
EXT15089,SHIP15089,Rainy,Low,No,No
EXT15090,SHIP15090,Storm,Low,No,No
EXT15091,SHIP15091,Sunny,High,No,No
EXT15092,SHIP15092,Sunny,Medium,No,No
EXT15093,SHIP15093,Sunny,Low,No,No
EXT15094,SHIP15094,Cloudy,High,No,No
EXT15095,SHIP15095,Sunny,Low,No,No
EXT15096,SHIP15096,Cloudy,Low,Yes,No
EXT15097,SHIP15097,Sunny,Low,No,No
EXT15098,SHIP15098,Sunny,Low,No,No
EXT15099,SHIP15099,Sunny,Medium,No,No
EXT15100,SHIP15100,Sunny,Low,No,No
EXT15101,SHIP15101,Sunny,High,No,No
EXT15102,SHIP15102,Sunny,Low,No,No
EXT15103,SHIP15103,Cloudy,Low,No,No
EXT15104,SHIP15104,Storm,High,No,No
EXT15105,SHIP15105,Storm,Medium,No,Yes
EXT15106,SHIP15106,Sunny,High,No,No
EXT15107,SHIP15107,Sunny,Low,No,No
EXT15108,SHIP15108,Rainy,Medium,No,No
EXT15109,SHIP15109,Cloudy,Low,No,No
EXT15110,SHIP15110,Rainy,Medium,No,No
EXT15111,SHIP15111,Sunny,High,No,No
EXT15112,SHIP15112,Sunny,Low,No,No
EXT15113,SHIP15113,Rainy,Low,No,No
EXT15114,SHIP15114,Sunny,Medium,No,No
EXT15115,SHIP15115,Sunny,Medium,No,No
EXT15116,SHIP15116,Sunny,Medium,No,Yes
EXT15117,SHIP15117,Sunny,Medium,No,No
EXT15118,SHIP15118,Sunny,Medium,No,No
EXT15119,SHIP15119,Sunny,Medium,No,No
EXT15120,SHIP15120,Rainy,Low,No,No
EXT15121,SHIP15121,Storm,Medium,No,No
EXT15122,SHIP15122,Sunny,High,No,No
EXT15123,SHIP15123,Rainy,High,No,No
EXT15124,SHIP15124,Storm,Low,No,No
EXT15125,SHIP15125,Sunny,Medium,No,No
EXT15126,SHIP15126,Sunny,High,No,No
EXT15127,SHIP15127,Storm,High,No,No
EXT15128,SHIP15128,Cloudy,High,No,No
EXT15129,SHIP15129,Rainy,Medium,No,No
EXT15130,SHIP15130,Rainy,Medium,No,No
EXT15131,SHIP15131,Storm,Low,Yes,No
EXT15132,SHIP15132,Rainy,Low,No,No
EXT15133,SHIP15133,Rainy,High,No,Yes
EXT15134,SHIP15134,Sunny,Medium,No,No
EXT15135,SHIP15135,Cloudy,Low,No,No
EXT15136,SHIP15136,Sunny,Medium,No,No
EXT15137,SHIP15137,Sunny,Medium,No,No
EXT15138,SHIP15138,Fog,Low,No,No
EXT15139,SHIP15139,Rainy,Low,No,No
EXT15140,SHIP15140,Cloudy,Low,No,No
EXT15141,SHIP15141,Sunny,Medium,No,No
EXT15142,SHIP15142,Fog,Low,No,No
EXT15143,SHIP15143,Sunny,Low,No,No
EXT15144,SHIP15144,Sunny,High,No,No
EXT15145,SHIP15145,Sunny,High,No,No
EXT15146,SHIP15146,Sunny,High,No,No
EXT15147,SHIP15147,Rainy,High,No,No
EXT15148,SHIP15148,Cloudy,Medium,No,No
EXT15149,SHIP15149,Rainy,Medium,No,No
EXT15150,SHIP15150,Rainy,Medium,No,No
EXT15151,SHIP15151,Sunny,Medium,No,No
EXT15152,SHIP15152,Rainy,High,No,No
EXT15153,SHIP15153,Cloudy,Medium,No,No
EXT15154,SHIP15154,Sunny,Medium,No,No
EXT15155,SHIP15155,Sunny,Low,No,No
EXT15156,SHIP15156,Sunny,Low,No,Yes
EXT15157,SHIP15157,Sunny,High,No,No
EXT15158,SHIP15158,Rainy,Low,No,No
EXT15159,SHIP15159,Fog,Low,No,No
EXT15160,SHIP15160,Rainy,Low,No,No
EXT15161,SHIP15161,Sunny,Low,No,No
EXT15162,SHIP15162,Sunny,Medium,No,Yes
EXT15163,SHIP15163,Sunny,Medium,No,No
EXT15164,SHIP15164,Storm,Medium,Yes,No
EXT15165,SHIP15165,Rainy,Low,No,No
EXT15166,SHIP15166,Sunny,Medium,No,No
EXT15167,SHIP15167,Sunny,Medium,No,No
EXT15168,SHIP15168,Sunny,Low,No,No
EXT15169,SHIP15169,Sunny,High,Yes,No
EXT15170,SHIP15170,Sunny,Low,No,No
EXT15171,SHIP15171,Sunny,Low,No,No
EXT15172,SHIP15172,Fog,Low,No,No
EXT15173,SHIP15173,Fog,Medium,No,No
EXT15174,SHIP15174,Rainy,Low,No,No
EXT15175,SHIP15175,Sunny,Medium,No,No
EXT15176,SHIP15176,Storm,Low,No,No
EXT15177,SHIP15177,Storm,Medium,No,No
EXT15178,SHIP15178,Sunny,High,No,No
EXT15179,SHIP15179,Sunny,Medium,No,Yes
EXT15180,SHIP15180,Sunny,Low,No,No
EXT15181,SHIP15181,Sunny,Medium,No,No
EXT15182,SHIP15182,Fog,High,No,No
EXT15183,SHIP15183,Cloudy,Medium,No,No
EXT15184,SHIP15184,Sunny,Medium,No,Yes
EXT15185,SHIP15185,Rainy,High,No,No
EXT15186,SHIP15186,Fog,Medium,No,No
EXT15187,SHIP15187,Rainy,Medium,No,No
EXT15188,SHIP15188,Sunny,Low,No,No
EXT15189,SHIP15189,Sunny,Low,No,No
EXT15190,SHIP15190,Fog,High,No,No
EXT15191,SHIP15191,Rainy,High,No,No
EXT15192,SHIP15192,Cloudy,Medium,No,No
EXT15193,SHIP15193,Sunny,Low,No,No
EXT15194,SHIP15194,Sunny,High,No,No
EXT15195,SHIP15195,Rainy,High,No,Yes
EXT15196,SHIP15196,Sunny,Low,No,No
EXT15197,SHIP15197,Sunny,Medium,No,No
EXT15198,SHIP15198,Rainy,Medium,No,No
EXT15199,SHIP15199,Rainy,Medium,No,No
EXT15200,SHIP15200,Storm,Medium,No,Yes
EXT15201,SHIP15201,Rainy,Low,No,No
EXT15202,SHIP15202,Fog,Medium,No,No
EXT15203,SHIP15203,Cloudy,High,No,No
EXT15204,SHIP15204,Sunny,Low,No,No
EXT15205,SHIP15205,Fog,Medium,No,Yes
EXT15206,SHIP15206,Storm,Low,No,No
EXT15207,SHIP15207,Sunny,High,No,No
EXT15208,SHIP15208,Sunny,Low,No,No
EXT15209,SHIP15209,Storm,High,No,No
EXT15210,SHIP15210,Sunny,High,No,No
EXT15211,SHIP15211,Fog,Medium,No,No
EXT15212,SHIP15212,Cloudy,Medium,No,No
EXT15213,SHIP15213,Storm,Medium,No,No
EXT15214,SHIP15214,Cloudy,Low,No,No
EXT15215,SHIP15215,Storm,Medium,No,No
EXT15216,SHIP15216,Rainy,High,No,No
EXT15217,SHIP15217,Fog,Medium,No,No
EXT15218,SHIP15218,Fog,Medium,No,No
EXT15219,SHIP15219,Rainy,Medium,No,No
EXT15220,SHIP15220,Rainy,High,No,No
EXT15221,SHIP15221,Rainy,Medium,No,No
EXT15222,SHIP15222,Sunny,Low,No,No
EXT15223,SHIP15223,Cloudy,Medium,No,No
EXT15224,SHIP15224,Cloudy,Low,No,No
EXT15225,SHIP15225,Storm,Low,No,Yes
EXT15226,SHIP15226,Cloudy,Medium,No,No
EXT15227,SHIP15227,Sunny,High,No,No
EXT15228,SHIP15228,Cloudy,Medium,No,No
EXT15229,SHIP15229,Fog,Low,Yes,No
EXT15230,SHIP15230,Storm,Low,No,No
EXT15231,SHIP15231,Cloudy,Low,No,No
EXT15232,SHIP15232,Storm,High,No,No
EXT15233,SHIP15233,Cloudy,High,No,No
EXT15234,SHIP15234,Sunny,Medium,No,No
EXT15235,SHIP15235,Rainy,High,No,No
EXT15236,SHIP15236,Sunny,High,No,No
EXT15237,SHIP15237,Rainy,High,No,No
EXT15238,SHIP15238,Rainy,Medium,No,No
EXT15239,SHIP15239,Storm,Medium,No,Yes
EXT15240,SHIP15240,Sunny,Medium,No,No
EXT15241,SHIP15241,Sunny,High,No,No
EXT15242,SHIP15242,Rainy,High,No,Yes
